chain_id	step_index	source	sutra_code	step_result
ch0000439	15	Ashtadhyayi	3.4.79	gam ya te
ch0000439	16	Ashtadhyayi	3.4.90	gam ya tAm
ch0000439	17	Ashtadhyayi	1.2.4	gam ya tAm
ch0000439	18	Ashtadhyayi	1.4.13	gam ya tAm
ch0000439	19	Ashtadhyayi	1.4.14	gam ya tAm
ch0000439	20	Ashtadhyayi	8.4.68	gam ya tAm
ch0000440	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000440	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000440	2	Ashtadhyayi	1.3.9	gam
ch0000440	3	Dhatupatha	01.0934	gam
ch0000440	4	Ashtadhyayi	3.3.162	gam lo~w
ch0000440	5	Ashtadhyayi	1.3.2	gam lo~w
ch0000440	6	Ashtadhyayi	1.3.3	gam lo~w
ch0000440	7	Ashtadhyayi	1.3.9	gam l
ch0000440	8	Ashtadhyayi	1.3.78	gam l
ch0000440	9	Ashtadhyayi	3.4.78	gam tip
ch0000440	10	Ashtadhyayi	1.3.3	gam tip
ch0000440	11	Ashtadhyayi	1.3.9	gam ti
ch0000440	12	Ashtadhyayi	3.4.113	gam ti
ch0000440	13	Ashtadhyayi	3.1.68	gam Sap ti
ch0000440	14	Ashtadhyayi	1.3.3	gam Sap ti
ch0000440	15	Ashtadhyayi	1.3.8	gam Sap ti
ch0000440	16	Ashtadhyayi	1.3.9	gam a ti
ch0000440	17	Ashtadhyayi	3.4.113	gam a ti
ch0000440	18	Ashtadhyayi	3.4.86	gam a tu
ch0000440	19	Ashtadhyayi	1.4.13	gam a tu
ch0000440	20	Ashtadhyayi	7.3.77	gaC a tu
ch0000440	21	Ashtadhyayi	6.1.73	gatC a tu
ch0000440	22	Ashtadhyayi	1.4.14	gatC a tu
ch0000440	23	Ashtadhyayi	8.4.40	gacC a tu
ch0000440	24	Ashtadhyayi	8.4.68	gacC a tu
ch0000441	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000441	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000441	2	Ashtadhyayi	1.3.9	gam
ch0000441	3	Dhatupatha	01.0934	gam
ch0000441	4	Ashtadhyayi	3.3.162	gam lo~w
ch0000441	5	Ashtadhyayi	1.3.2	gam lo~w
ch0000441	6	Ashtadhyayi	1.3.3	gam lo~w
ch0000441	7	Ashtadhyayi	1.3.9	gam l
ch0000441	8	Ashtadhyayi	1.3.78	gam l
ch0000441	9	Ashtadhyayi	3.4.78	gam Ji
ch0000441	10	Ashtadhyayi	3.4.113	gam Ji
ch0000441	11	Ashtadhyayi	3.1.68	gam Sap Ji
ch0000441	12	Ashtadhyayi	1.3.3	gam Sap Ji
ch0000441	13	Ashtadhyayi	1.3.8	gam Sap Ji
ch0000441	14	Ashtadhyayi	1.3.9	gam a Ji
ch0000441	15	Ashtadhyayi	3.4.113	gam a Ji
ch0000441	16	Ashtadhyayi	1.2.4	gam a Ji
ch0000441	17	Ashtadhyayi	3.4.86	gam a Ju
ch0000441	18	Ashtadhyayi	7.1.3	gam a antu
ch0000441	19	Ashtadhyayi	1.4.13	gam a antu
ch0000441	20	Ashtadhyayi	7.3.77	gaC a antu
ch0000441	21	Ashtadhyayi	6.1.73	gatC a antu
ch0000441	22	Ashtadhyayi	1.4.14	gatC a antu
ch0000441	23	Ashtadhyayi	6.1.97	gatC  antu
ch0000441	24	Ashtadhyayi	8.3.24	gatC  aMtu
ch0000441	25	Ashtadhyayi	8.4.40	gacC  aMtu
ch0000441	26	Ashtadhyayi	8.4.58	gacC  antu
ch0000441	27	Ashtadhyayi	8.4.68	gacC  antu
ch0000442	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000442	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000442	2	Ashtadhyayi	1.3.9	gam
ch0000442	3	Dhatupatha	01.0934	gam
ch0000442	4	Ashtadhyayi	3.2.111	gam laN
ch0000442	5	Ashtadhyayi	1.3.3	gam laN
ch0000442	6	Ashtadhyayi	1.3.9	gam la
ch0000442	7	Ashtadhyayi	1.3.78	gam la
ch0000442	8	Ashtadhyayi	3.4.78	gam Ji
ch0000442	9	Ashtadhyayi	3.4.113	gam Ji
ch0000442	10	Ashtadhyayi	3.1.68	gam Sap Ji
ch0000442	11	Ashtadhyayi	1.3.3	gam Sap Ji
ch0000442	12	Ashtadhyayi	1.3.8	gam Sap Ji
ch0000442	13	Ashtadhyayi	1.3.9	gam a Ji
ch0000442	14	Ashtadhyayi	3.4.113	gam a Ji
ch0000442	15	Ashtadhyayi	1.2.4	gam a Ji
ch0000442	16	Ashtadhyayi	3.4.100	gam a J
ch0000442	17	Ashtadhyayi	7.1.3	gam a ant
ch0000442	18	Ashtadhyayi	1.4.13	gam a ant
ch0000442	19	Ashtadhyayi	7.3.77	gaC a ant
ch0000442	20	Ashtadhyayi	6.1.73	gatC a ant
ch0000442	21	Ashtadhyayi	6.4.71	aw gatC a ant
ch0000442	22	Ashtadhyayi	1.3.3	aw gatC a ant
ch0000442	23	Ashtadhyayi	1.3.9	a gatC a ant
ch0000442	24	Ashtadhyayi	1.4.14	a gatC a ant
ch0000442	25	Ashtadhyayi	6.1.97	a gatC  ant
ch0000442	26	Ashtadhyayi	8.2.23	a gatC  an
ch0000442	27	Ashtadhyayi	8.4.40	a gacC  an
ch0000442	28	Ashtadhyayi	8.4.68	a gacC  an
ch0000443	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000443	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000443	2	Ashtadhyayi	1.3.9	gam
ch0000443	3	Dhatupatha	01.0934	gam
ch0000443	4	Ashtadhyayi	3.2.111	gam laN
ch0000443	5	Ashtadhyayi	1.3.3	gam laN
ch0000443	6	Ashtadhyayi	1.3.9	gam la
ch0000443	7	Ashtadhyayi	1.3.78	gam la
ch0000443	8	Ashtadhyayi	3.4.78	gam tip
ch0000443	9	Ashtadhyayi	1.3.3	gam tip
ch0000443	10	Ashtadhyayi	1.3.9	gam ti
ch0000443	11	Ashtadhyayi	3.4.113	gam ti
ch0000443	12	Ashtadhyayi	3.1.68	gam Sap ti
ch0000443	13	Ashtadhyayi	1.3.3	gam Sap ti
ch0000443	14	Ashtadhyayi	1.3.8	gam Sap ti
ch0000443	15	Ashtadhyayi	1.3.9	gam a ti
ch0000443	16	Ashtadhyayi	3.4.113	gam a ti
ch0000443	17	Ashtadhyayi	3.4.100	gam a t
ch0000443	18	Ashtadhyayi	1.4.13	gam a t
ch0000443	19	Ashtadhyayi	7.3.77	gaC a t
ch0000443	20	Ashtadhyayi	6.1.73	gatC a t
ch0000443	21	Ashtadhyayi	6.4.71	aw gatC a t
ch0000443	22	Ashtadhyayi	1.3.3	aw gatC a t
ch0000443	23	Ashtadhyayi	1.3.9	a gatC a t
ch0000443	24	Ashtadhyayi	1.4.14	a gatC a t
ch0000443	25	Ashtadhyayi	8.2.39	a gatC a d
ch0000443	26	Ashtadhyayi	8.4.40	a gacC a d
ch0000443	27	Ashtadhyayi	8.4.68	a gacC a d
ch0000444	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000444	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000444	2	Ashtadhyayi	1.3.9	gam
ch0000444	3	Dhatupatha	01.0934	gam
ch0000444	4	Ashtadhyayi	3.3.161	gam li~N
ch0000444	5	Ashtadhyayi	1.3.2	gam li~N
ch0000444	6	Ashtadhyayi	1.3.3	gam li~N
ch0000444	7	Ashtadhyayi	1.3.9	gam l
ch0000444	8	Ashtadhyayi	1.3.78	gam l
ch0000444	9	Ashtadhyayi	3.4.78	gam mip
ch0000444	10	Ashtadhyayi	1.3.3	gam mip
ch0000444	11	Ashtadhyayi	1.3.9	gam mi
ch0000444	12	Ashtadhyayi	3.4.113	gam mi
ch0000444	13	Ashtadhyayi	3.1.68	gam Sap mi
ch0000444	14	Ashtadhyayi	1.3.3	gam Sap mi
ch0000444	15	Ashtadhyayi	1.3.8	gam Sap mi
ch0000444	16	Ashtadhyayi	1.3.9	gam a mi
ch0000444	17	Ashtadhyayi	3.4.113	gam a mi
ch0000444	18	Ashtadhyayi	3.4.101	gam a am
ch0000444	19	Ashtadhyayi	1.3.4	gam a am
ch0000444	20	Ashtadhyayi	3.4.103	gam a yAsu~w am
ch0000444	21	Ashtadhyayi	1.3.2	gam a yAsu~w am
ch0000444	22	Ashtadhyayi	1.3.3	gam a yAsu~w am
ch0000444	23	Ashtadhyayi	1.3.9	gam a yAs am
ch0000444	24	Ashtadhyayi	1.4.13	gam a yAs am
ch0000444	25	Ashtadhyayi	7.3.77	gaC a yAs am
ch0000444	26	Ashtadhyayi	7.2.79	gaC a yA am
ch0000444	27	Ashtadhyayi	7.2.80	gaC a iy am
ch0000444	28	Ashtadhyayi	6.1.73	gatC a iy am
ch0000444	29	Ashtadhyayi	1.4.14	gatC a iy am
ch0000444	30	Ashtadhyayi	6.1.87	gatC  ey am
ch0000444	31	Ashtadhyayi	8.4.40	gacC  ey am
ch0000444	32	Ashtadhyayi	8.4.68	gacC  ey am
ch0000445	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000445	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000445	2	Ashtadhyayi	1.3.9	gam
ch0000445	3	Dhatupatha	01.0934	gam
ch0000445	4	Ashtadhyayi	3.3.161	gam li~N
ch0000445	5	Ashtadhyayi	1.3.2	gam li~N
ch0000445	6	Ashtadhyayi	1.3.3	gam li~N
ch0000445	7	Ashtadhyayi	1.3.9	gam l
ch0000445	8	Ashtadhyayi	1.3.78	gam l
ch0000445	9	Ashtadhyayi	3.4.78	gam Ji
ch0000445	10	Ashtadhyayi	3.4.113	gam Ji
ch0000445	11	Ashtadhyayi	3.1.68	gam Sap Ji
ch0000445	12	Ashtadhyayi	1.3.3	gam Sap Ji
ch0000445	13	Ashtadhyayi	1.3.8	gam Sap Ji
ch0000445	14	Ashtadhyayi	1.3.9	gam a Ji
ch0000445	15	Ashtadhyayi	3.4.113	gam a Ji
ch0000445	16	Ashtadhyayi	1.2.4	gam a Ji
ch0000445	17	Ashtadhyayi	3.4.108	gam a jus
ch0000445	18	Ashtadhyayi	1.3.4	gam a jus
ch0000445	19	Ashtadhyayi	1.3.7	gam a jus
ch0000445	20	Ashtadhyayi	1.3.9	gam a us
ch0000445	21	Ashtadhyayi	3.4.103	gam a yAsu~w us
ch0000445	22	Ashtadhyayi	1.3.2	gam a yAsu~w us
ch0000445	23	Ashtadhyayi	1.3.3	gam a yAsu~w us
ch0000445	24	Ashtadhyayi	1.3.9	gam a yAs us
ch0000445	25	Ashtadhyayi	1.4.13	gam a yAs us
ch0000445	26	Ashtadhyayi	7.3.77	gaC a yAs us
ch0000445	27	Ashtadhyayi	7.2.79	gaC a yA us
ch0000445	28	Ashtadhyayi	7.2.80	gaC a iy us
ch0000445	29	Ashtadhyayi	6.1.73	gatC a iy us
ch0000445	30	Ashtadhyayi	1.4.14	gatC a iy us
ch0000445	31	Ashtadhyayi	6.1.87	gatC  ey us
ch0000445	32	Ashtadhyayi	8.2.66	gatC  ey uru~
ch0000445	33	Ashtadhyayi	1.3.2	gatC  ey ur
ch0000445	34	Ashtadhyayi	8.3.15	gatC  ey uH
ch0000445	35	Ashtadhyayi	8.4.40	gacC  ey uH
ch0000445	36	Ashtadhyayi	8.4.68	gacC  ey uH
ch0000446	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000446	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000446	2	Ashtadhyayi	1.3.9	gam
ch0000446	3	Dhatupatha	01.0934	gam
ch0000446	4	Ashtadhyayi	3.3.162	gam lo~w
ch0000446	5	Ashtadhyayi	1.3.2	gam lo~w
ch0000446	6	Ashtadhyayi	1.3.3	gam lo~w
ch0000446	7	Ashtadhyayi	1.3.9	gam l
ch0000446	8	Ashtadhyayi	1.3.78	gam l
ch0000446	9	Ashtadhyayi	3.4.78	gam tas
ch0000446	10	Ashtadhyayi	1.3.4	gam tas
ch0000446	11	Ashtadhyayi	3.4.113	gam tas
ch0000446	12	Ashtadhyayi	3.1.68	gam Sap tas
ch0000446	13	Ashtadhyayi	1.3.3	gam Sap tas
ch0000446	14	Ashtadhyayi	1.3.8	gam Sap tas
ch0000446	15	Ashtadhyayi	1.3.9	gam a tas
ch0000446	16	Ashtadhyayi	3.4.113	gam a tas
ch0000446	17	Ashtadhyayi	3.4.101	gam a tAm
ch0000446	18	Ashtadhyayi	1.3.4	gam a tAm
ch0000446	19	Ashtadhyayi	1.2.4	gam a tAm
ch0000446	20	Ashtadhyayi	1.4.13	gam a tAm
ch0000446	21	Ashtadhyayi	7.3.77	gaC a tAm
ch0000446	22	Ashtadhyayi	6.1.73	gatC a tAm
ch0000446	23	Ashtadhyayi	1.4.14	gatC a tAm
ch0000446	24	Ashtadhyayi	8.4.40	gacC a tAm
ch0000446	25	Ashtadhyayi	8.4.68	gacC a tAm
ch0000447	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000447	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000447	2	Ashtadhyayi	1.3.9	gam
ch0000447	3	Dhatupatha	01.0934	gam
ch0000447	4	Ashtadhyayi	3.2.123	gam la~w
ch0000447	5	Ashtadhyayi	1.3.2	gam la~w
ch0000447	6	Ashtadhyayi	1.3.3	gam la~w
ch0000447	7	Ashtadhyayi	1.3.9	gam l
ch0000447	8	Ashtadhyayi	1.3.78	gam l
ch0000447	9	Ashtadhyayi	3.4.78	gam Ta
ch0000447	10	Ashtadhyayi	3.4.113	gam Ta
ch0000447	11	Ashtadhyayi	3.1.68	gam Sap Ta
ch0000447	12	Ashtadhyayi	1.3.3	gam Sap Ta
ch0000447	13	Ashtadhyayi	1.3.8	gam Sap Ta
ch0000447	14	Ashtadhyayi	1.3.9	gam a Ta
ch0000447	15	Ashtadhyayi	3.4.113	gam a Ta
ch0000447	16	Ashtadhyayi	1.2.4	gam a Ta
ch0000447	17	Ashtadhyayi	1.4.13	gam a Ta
ch0000447	18	Ashtadhyayi	7.3.77	gaC a Ta
ch0000447	19	Ashtadhyayi	6.1.73	gatC a Ta
ch0000447	20	Ashtadhyayi	1.4.14	gatC a Ta
ch0000447	21	Ashtadhyayi	8.4.40	gacC a Ta
ch0000447	22	Ashtadhyayi	8.4.68	gacC a Ta
ch0000448	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000448	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000448	2	Ashtadhyayi	1.3.9	gam
ch0000448	3	Dhatupatha	01.0934	gam
ch0000448	4	Ashtadhyayi	3.3.162	gam lo~w
ch0000448	5	Ashtadhyayi	1.3.2	gam lo~w
ch0000448	6	Ashtadhyayi	1.3.3	gam lo~w
ch0000448	7	Ashtadhyayi	1.3.9	gam l
ch0000448	8	Ashtadhyayi	1.3.78	gam l
ch0000448	9	Ashtadhyayi	3.4.78	gam mip
ch0000448	10	Ashtadhyayi	1.3.3	gam mip
ch0000448	11	Ashtadhyayi	1.3.9	gam mi
ch0000448	12	Ashtadhyayi	3.4.113	gam mi
ch0000448	13	Ashtadhyayi	3.1.68	gam Sap mi
ch0000448	14	Ashtadhyayi	1.3.3	gam Sap mi
ch0000448	15	Ashtadhyayi	1.3.8	gam Sap mi
ch0000448	16	Ashtadhyayi	1.3.9	gam a mi
ch0000448	17	Ashtadhyayi	3.4.113	gam a mi
ch0000448	18	Ashtadhyayi	3.4.89	gam a ni
ch0000448	19	Ashtadhyayi	3.4.92	gam a Aw ni
ch0000448	20	Ashtadhyayi	1.3.3	gam a Aw ni
ch0000448	21	Ashtadhyayi	1.3.9	gam a A ni
ch0000448	22	Ashtadhyayi	1.4.13	gam a A ni
ch0000448	23	Ashtadhyayi	7.3.77	gaC a A ni
ch0000448	24	Ashtadhyayi	6.1.73	gatC a A ni
ch0000448	25	Ashtadhyayi	1.4.14	gatC a A ni
ch0000448	26	Ashtadhyayi	6.1.101	gatC A  ni
ch0000448	27	Ashtadhyayi	8.4.40	gacC A  ni
ch0000448	28	Ashtadhyayi	8.4.68	gacC A  ni
ch0000449	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000449	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000449	2	Ashtadhyayi	1.3.9	gam
ch0000449	3	Dhatupatha	01.0934	gam
ch0000449	4	Ashtadhyayi	3.2.111	gam laN
ch0000449	5	Ashtadhyayi	1.3.3	gam laN
ch0000449	6	Ashtadhyayi	1.3.9	gam la
ch0000449	7	Ashtadhyayi	1.3.78	gam la
ch0000449	8	Ashtadhyayi	3.4.78	gam mip
ch0000449	9	Ashtadhyayi	1.3.3	gam mip
ch0000449	10	Ashtadhyayi	1.3.9	gam mi
ch0000449	11	Ashtadhyayi	3.4.113	gam mi
ch0000449	12	Ashtadhyayi	3.1.68	gam Sap mi
ch0000449	13	Ashtadhyayi	1.3.3	gam Sap mi
ch0000449	14	Ashtadhyayi	1.3.8	gam Sap mi
ch0000449	15	Ashtadhyayi	1.3.9	gam a mi
ch0000449	16	Ashtadhyayi	3.4.113	gam a mi
ch0000449	17	Ashtadhyayi	3.4.101	gam a am
ch0000449	18	Ashtadhyayi	1.3.4	gam a am
ch0000449	19	Ashtadhyayi	1.4.13	gam a am
ch0000449	20	Ashtadhyayi	7.3.77	gaC a am
ch0000449	21	Ashtadhyayi	6.1.73	gatC a am
ch0000449	22	Ashtadhyayi	6.4.71	aw gatC a am
ch0000449	23	Ashtadhyayi	1.3.3	aw gatC a am
ch0000449	24	Ashtadhyayi	1.3.9	a gatC a am
ch0000449	25	Ashtadhyayi	1.4.14	a gatC a am
ch0000449	26	Ashtadhyayi	6.1.97	a gatC  am
ch0000449	27	Ashtadhyayi	8.4.40	a gacC  am
ch0000449	28	Ashtadhyayi	8.4.68	a gacC  am
ch0000450	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000450	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000450	2	Ashtadhyayi	1.3.9	gam
ch0000450	3	Dhatupatha	01.0934	gam
ch0000450	4	Ashtadhyayi	3.2.111	gam laN
ch0000450	5	Ashtadhyayi	1.3.3	gam laN
ch0000450	6	Ashtadhyayi	1.3.9	gam la
ch0000450	7	Ashtadhyayi	1.3.78	gam la
ch0000450	8	Ashtadhyayi	3.4.78	gam Ta
ch0000450	9	Ashtadhyayi	3.4.113	gam Ta
ch0000450	10	Ashtadhyayi	3.1.68	gam Sap Ta
ch0000450	11	Ashtadhyayi	1.3.3	gam Sap Ta
ch0000450	12	Ashtadhyayi	1.3.8	gam Sap Ta
ch0000450	13	Ashtadhyayi	1.3.9	gam a Ta
ch0000450	14	Ashtadhyayi	3.4.113	gam a Ta
ch0000450	15	Ashtadhyayi	3.4.101	gam a ta
ch0000450	16	Ashtadhyayi	1.2.4	gam a ta
ch0000450	17	Ashtadhyayi	1.4.13	gam a ta
ch0000450	18	Ashtadhyayi	7.3.77	gaC a ta
ch0000450	19	Ashtadhyayi	6.1.73	gatC a ta
ch0000450	20	Ashtadhyayi	6.4.71	aw gatC a ta
ch0000450	21	Ashtadhyayi	1.3.3	aw gatC a ta
ch0000450	22	Ashtadhyayi	1.3.9	a gatC a ta
ch0000450	23	Ashtadhyayi	1.4.14	a gatC a ta
ch0000450	24	Ashtadhyayi	8.4.40	a gacC a ta
ch0000450	25	Ashtadhyayi	8.4.68	a gacC a ta
ch0000451	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000451	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000451	2	Ashtadhyayi	1.3.9	gam
ch0000451	3	Dhatupatha	01.0934	gam
ch0000451	4	Ashtadhyayi	3.2.111	gam laN
ch0000451	5	Ashtadhyayi	1.3.3	gam laN
ch0000451	6	Ashtadhyayi	1.3.9	gam la
ch0000451	7	Ashtadhyayi	1.3.78	gam la
ch0000451	8	Ashtadhyayi	3.4.78	gam tas
ch0000451	9	Ashtadhyayi	1.3.4	gam tas
ch0000451	10	Ashtadhyayi	3.4.113	gam tas
ch0000451	11	Ashtadhyayi	3.1.68	gam Sap tas
ch0000451	12	Ashtadhyayi	1.3.3	gam Sap tas
ch0000451	13	Ashtadhyayi	1.3.8	gam Sap tas
ch0000451	14	Ashtadhyayi	1.3.9	gam a tas
ch0000451	15	Ashtadhyayi	3.4.113	gam a tas
ch0000451	16	Ashtadhyayi	3.4.101	gam a tAm
ch0000451	17	Ashtadhyayi	1.3.4	gam a tAm
ch0000451	18	Ashtadhyayi	1.2.4	gam a tAm
ch0000451	19	Ashtadhyayi	1.4.13	gam a tAm
ch0000451	20	Ashtadhyayi	7.3.77	gaC a tAm
ch0000451	21	Ashtadhyayi	6.1.73	gatC a tAm
ch0000451	22	Ashtadhyayi	6.4.71	aw gatC a tAm
ch0000451	23	Ashtadhyayi	1.3.3	aw gatC a tAm
ch0000451	24	Ashtadhyayi	1.3.9	a gatC a tAm
ch0000451	25	Ashtadhyayi	1.4.14	a gatC a tAm
ch0000451	26	Ashtadhyayi	8.4.40	a gacC a tAm
ch0000451	27	Ashtadhyayi	8.4.68	a gacC a tAm
ch0000452	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000452	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000452	2	Ashtadhyayi	1.3.9	gam
ch0000452	3	Dhatupatha	01.0934	gam
ch0000452	4	Ashtadhyayi	3.3.161	gam li~N
ch0000452	5	Ashtadhyayi	1.3.2	gam li~N
ch0000452	6	Ashtadhyayi	1.3.3	gam li~N
ch0000452	7	Ashtadhyayi	1.3.9	gam l
ch0000452	8	Ashtadhyayi	1.3.78	gam l
ch0000452	9	Ashtadhyayi	3.4.78	gam sip
ch0000452	10	Ashtadhyayi	1.3.3	gam sip
ch0000452	11	Ashtadhyayi	1.3.9	gam si
ch0000452	12	Ashtadhyayi	3.4.113	gam si
ch0000452	13	Ashtadhyayi	3.1.68	gam Sap si
ch0000452	14	Ashtadhyayi	1.3.3	gam Sap si
ch0000452	15	Ashtadhyayi	1.3.8	gam Sap si
ch0000452	16	Ashtadhyayi	1.3.9	gam a si
ch0000452	17	Ashtadhyayi	3.4.113	gam a si
ch0000452	18	Ashtadhyayi	3.4.100	gam a s
ch0000452	19	Ashtadhyayi	3.4.103	gam a yAsu~w s
ch0000452	20	Ashtadhyayi	1.3.2	gam a yAsu~w s
ch0000452	21	Ashtadhyayi	1.3.3	gam a yAsu~w s
ch0000452	22	Ashtadhyayi	1.3.9	gam a yAs s
ch0000452	23	Ashtadhyayi	1.4.13	gam a yAs s
ch0000452	24	Ashtadhyayi	7.3.77	gaC a yAs s
ch0000452	25	Ashtadhyayi	7.2.79	gaC a yA s
ch0000452	26	Ashtadhyayi	7.2.80	gaC a iy s
ch0000452	27	Ashtadhyayi	6.1.73	gatC a iy s
ch0000452	28	Ashtadhyayi	6.1.66	gatC a i s
ch0000452	29	Ashtadhyayi	1.4.14	gatC a i s
ch0000452	30	Ashtadhyayi	6.1.87	gatC  e s
ch0000452	31	Ashtadhyayi	8.2.66	gatC  e ru~
ch0000452	32	Ashtadhyayi	1.3.2	gatC  e r
ch0000452	33	Ashtadhyayi	8.3.15	gatC  e H
ch0000452	34	Ashtadhyayi	8.4.40	gacC  e H
ch0000452	35	Ashtadhyayi	8.4.68	gacC  e H
ch0000453	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000453	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000453	2	Ashtadhyayi	1.3.9	gam
ch0000453	3	Dhatupatha	01.0934	gam
ch0000453	4	Ashtadhyayi	3.3.162	gam lo~w
ch0000453	5	Ashtadhyayi	1.3.2	gam lo~w
ch0000453	6	Ashtadhyayi	1.3.3	gam lo~w
ch0000453	7	Ashtadhyayi	1.3.9	gam l
ch0000453	8	Ashtadhyayi	1.3.13	gam l
ch0000453	9	Ashtadhyayi	3.4.78	gam iw
ch0000453	10	Ashtadhyayi	1.3.3	gam iw
ch0000453	11	Ashtadhyayi	1.3.9	gam i
ch0000453	12	Ashtadhyayi	3.4.113	gam i
ch0000453	13	Ashtadhyayi	3.1.67	gam yak i
ch0000453	14	Ashtadhyayi	1.3.3	gam yak i
ch0000453	15	Ashtadhyayi	1.3.9	gam ya i
ch0000453	16	Ashtadhyayi	3.4.114	gam ya i
ch0000453	17	Ashtadhyayi	3.4.79	gam ya e
ch0000453	18	Ashtadhyayi	3.4.93	gam ya E
ch0000453	19	Ashtadhyayi	3.4.92	gam ya Aw E
ch0000453	20	Ashtadhyayi	1.3.3	gam ya Aw E
ch0000453	21	Ashtadhyayi	1.3.9	gam ya A E
ch0000453	22	Ashtadhyayi	1.4.13	gam ya A E
ch0000453	23	Ashtadhyayi	1.4.14	gam ya A E
ch0000453	24	Ashtadhyayi	6.1.90	gam ya  E
ch0000453	25	Ashtadhyayi	6.1.88	gam y  E
ch0000453	26	Ashtadhyayi	8.4.68	gam y  E
ch0000454	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000454	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000454	2	Ashtadhyayi	1.3.9	gam
ch0000454	3	Dhatupatha	01.0934	gam
ch0000454	4	Ashtadhyayi	3.2.111	gam laN
ch0000454	5	Ashtadhyayi	1.3.3	gam laN
ch0000454	6	Ashtadhyayi	1.3.9	gam la
ch0000454	7	Ashtadhyayi	1.3.78	gam la
ch0000454	8	Ashtadhyayi	3.4.78	gam sip
ch0000454	9	Ashtadhyayi	1.3.3	gam sip
ch0000454	10	Ashtadhyayi	1.3.9	gam si
ch0000454	11	Ashtadhyayi	3.4.113	gam si
ch0000454	12	Ashtadhyayi	3.1.68	gam Sap si
ch0000454	13	Ashtadhyayi	1.3.3	gam Sap si
ch0000454	14	Ashtadhyayi	1.3.8	gam Sap si
ch0000454	15	Ashtadhyayi	1.3.9	gam a si
ch0000454	16	Ashtadhyayi	3.4.113	gam a si
ch0000454	17	Ashtadhyayi	3.4.100	gam a s
ch0000454	18	Ashtadhyayi	1.4.13	gam a s
ch0000454	19	Ashtadhyayi	7.3.77	gaC a s
ch0000454	20	Ashtadhyayi	6.1.73	gatC a s
ch0000454	21	Ashtadhyayi	6.4.71	aw gatC a s
ch0000454	22	Ashtadhyayi	1.3.3	aw gatC a s
ch0000454	23	Ashtadhyayi	1.3.9	a gatC a s
ch0000454	24	Ashtadhyayi	1.4.14	a gatC a s
ch0000454	25	Ashtadhyayi	8.2.66	a gatC a ru~
ch0000454	26	Ashtadhyayi	1.3.2	a gatC a r
ch0000454	27	Ashtadhyayi	8.3.15	a gatC a H
ch0000454	28	Ashtadhyayi	8.4.40	a gacC a H
ch0000454	29	Ashtadhyayi	8.4.68	a gacC a H
ch0000455	0	Ashtadhyayi	1.3.1	ga\mx~
ch0000455	1	Ashtadhyayi	1.3.2	ga\mx~
ch0000455	2	Ashtadhyayi	1.3.9	gam
ch0000455	3	Dhatupatha	01.0934	gam
ch0000455	4	Ashtadhyayi	3.2.123	gam la~w
ch0000455	5	Ashtadhyayi	1.3.2	gam la~w
ch0000455	6	Ashtadhyayi	1.3.3	gam la~w
ch0000455	7	Ashtadhyayi	1.3.9	gam l
ch0000455	8	Ashtadhyayi	1.3.13	gam l
ch0000455	9	Ashtadhyayi	3.4.78	gam iw
ch0000455	10	Ashtadhyayi	1.3.3	gam iw
ch0000455	11	Ashtadhyayi	1.3.9	gam i
ch0000455	12	Ashtadhyayi	3.4.113	gam i
ch0000455	13	Ashtadhyayi	3.1.67	gam yak i
ch0000455	14	Ashtadhyayi	1.3.3	gam yak i
ch0000455	15	Ashtadhyayi	1.3.9	gam ya i
ch0000455	16	Ashtadhyayi	3.4.114	gam ya i
ch0000455	17	Ashtadhyayi	3.4.79	gam ya e
ch0000455	18	Ashtadhyayi	1.2.4	gam ya e
ch0000455	19	Ashtadhyayi	1.4.13	gam ya e
