mandala	sukta	verse	pada_letter	pratika	match_status	elizarenkova_ref	rvlinks_anchor	pratika_verified_in_elizarenkova
8	27	19	c	yan nimruci prabudhi viśvavedasaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.19	
8	27	19	d	yad vā madhyaṃdine divaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.19	
8	27	20	a	yad vābhipitve asurā ṛtaṃ yate	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.20	
8	27	20	b	chardir yema vi dāśuṣe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.20	
8	27	20	c	vayaṃ tad vo vasavo viśvavedasaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.20	
8	27	20	d	upa stheyāma madhya ā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.20	
8	27	21	b	yan madhyaṃdina ātuci	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.21	
8	27	21	c	vāmaṃ dhattha manave viśvavedasaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.21	
8	27	21	d	juhvānāya pracetase	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.21	
8	27	22	a	vayaṃ tad vaḥ samrāja ā vṛṇīmahe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.22	
8	27	22	b	putro na bahupāyyam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.22	
8	27	22	c	aśyāma tad ādityā juhvato haviḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.22	
8	27	22	d	yena vasyo’naśāmahai	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.027.html#rv08.027.22	
8	28	1	a	ye triṃśati trayas paraḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.01	
8	28	1	b	devāso barhir āsadan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.01	
8	28	1	c	vidann aha dvitāsanan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.01	
8	28	2	b	smadrātiṣāco agnayaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.02	
8	28	2	c	patnīvanto vaṣaṭkṛtāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.02	
8	28	3	a	te no gopā apācyāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.03	
8	28	3	b	ta udak ta itthā nyak	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.03	
8	28	3	c	purastāt sarvayā viśā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.03	
8	28	4	a	yathā vaśanti devās tathed asat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.04	
8	28	4	b	tad eṣāṃ nakir ā minat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.04	
8	28	4	c	arāvā cana martyaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.04	
8	28	5	a	saptānāṃ sapta ṛṣṭayaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.05	
8	28	5	b	sapta dyumnāny eṣām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.05	
8	28	5	c	sapto adhi śriyo dhire	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.028.html#rv08.028.05	
8	29	1	a	babhrur eko viṣuṇaḥ sūnaro yuvā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.01	
8	29	1	b	añjy aṅkte hiraṇyayam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.01	
8	29	2	a	yonim eka ā sasāda dyotanaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.02	
8	29	2	b	antar deveṣu medhiraḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.02	
8	29	3	a	vāśīm eko bibharti hasta āyasīm	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.03	
8	29	3	b	antar deveṣu nidhruviḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.03	
8	29	4	a	vajram eko bibharti hasta āhitam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.04	
8	29	4	b	tena vṛtrāṇi jighnate	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.04	
8	29	5	a	tigmam eko bibharti hasta āyudham	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.05	
8	29	5	b	śucir ugro jalāṣabheṣajaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.05	
8	29	6	a	patha ekaḥ pīpāya taskaro yathā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.06	
8	29	6	b	eṣa veda nidhīnām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.06	
8	29	7	a	trīṇy eka urugāyo vi cakrame	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.07	
8	29	7	b	yatra devāso madanti	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.07	
8	29	8	a	vibhir dvā carata ekayā saha	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.08	
8	29	8	b	pra pravāseva vasataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.08	
8	29	9	a	sado dvā cakrāte upamā divi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.09	
8	29	9	b	samrājā sarpirāsutī	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.09	
8	29	10	a	arcanta eke mahi sāma manvata	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.10	
8	29	10	b	tena sūryam arocayan	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.029.html#rv08.029.10	
8	30	1	a	nahi vo asty arbhakaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.01	
8	30	1	b	devāso na kumārakaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.01	
8	30	1	c	viśve satomahānta it	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.01	
8	30	2	a	iti stutāso asathā riśādasaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.02	
8	30	2	b	ye stha trayaś ca triṃśac ca	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.02	
8	30	2	c	manor devā yajñiyāsaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.02	
8	30	3	a	te nas trādhvaṃ te’vata	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.03	
8	30	3	b	ta u no adhi vocata	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.03	
8	30	3	c	mā naḥ pathaḥ pitṛyān mānavād adhi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.03	
8	30	3	d	dūraṃ naiṣṭa parāvataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.03	
8	30	4	a	ye devāsa iha sthana	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.04	
8	30	4	b	viśve vaiśvānarā uta	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.04	
8	30	4	c	asmabhyaṃ śarma saprathaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.04	
8	30	4	d	gave’śvāya yachata	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.030.html#rv08.030.04	
8	31	1	a	yo yajāti yajāta it	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.01	
8	31	1	b	sunavac ca pacāti ca	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.01	
8	31	1	c	brahmed indrasya cākanat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.01	
8	31	2	a	puroḍāśaṃ yo asmai	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.02	
8	31	2	b	somaṃ rarata āśiram	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.02	
8	31	2	c	pād it taṃ śakro aṃhasaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.02	
8	31	3	a	tasya dyumāṃ asad rathaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.03	
8	31	3	b	devajūtaḥ sa śūśuvat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.03	
8	31	3	c	viśvā vanvann amitriyā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.03	
8	31	4	a	asya prajāvati gṛhe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.04	
8	31	4	b	asaścantī dive-dive	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.04	
8	31	4	c	iḍā dhenumatī duhe	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.04	
8	31	5	a	yā daṃpatī samanasā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.05	
8	31	5	b	sunuta ā ca dhāvataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.05	
8	31	5	c	devāso nityayāśirā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.05	
8	31	6	a	prati prāśavyāṃ itaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.06	
8	31	6	b	samyañcā barhir āśāte	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.06	
8	31	6	c	na tā vājeṣu vāyataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.06	
8	31	7	a	na devānām api hnutaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.07	
8	31	7	b	sumatiṃ na jugukṣataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.07	
8	31	7	c	śravo bṛhad vivāsataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.07	
8	31	8	a	putriṇā tā (ApMB. putriṇemā) kumāriṇā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.08	
8	31	8	b	viśvam āyur vy aśnutaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.08	
8	31	8	c	ubhā hiraṇyapeśasā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.08	
8	31	9	a	vītihotrā kṛtadvasū	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.09	
8	31	9	b	daśasyantāmṛtāya (ApMB. daśasyantvāmṛtāya) kam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.09	
8	31	9	c	sam ūdho romaśaṃ hataḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.09	
8	31	9	d	deveṣu kṛṇuto duvaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.09	
8	31	10	b	vṛṇīmahe nadīnām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.10	
8	31	10	c	ā viṣṇoḥ sacābhuvaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.10	
8	31	11	a	aitu pūṣā rayir bhagaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.11	
8	31	11	b	svasti sarvadhātamaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.11	
8	31	11	c	urur adhvā svastaye	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.11	
8	31	12	a	aramatir anarvaṇaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.12	
8	31	12	b	viśvo devasya manasā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.12	
8	31	12	c	ādityānām aneha it	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.12	
8	31	13	a	yathā no mitro aryamā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.13	
8	31	13	b	varuṇaḥ santi gopāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.13	
8	31	13	c	sugā ṛtasya panthāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.13	
8	31	14	a	agniṃ vaḥ pūrvyaṃ girā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.14	
8	31	14	b	devam īḍe vasūnām	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.14	
8	31	14	c	saparyantaḥ purupriyam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.14	
8	31	14	d	mitraṃ na kṣetrasādhasam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.14	
8	31	15	a	makṣū devavato rathaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.15	
8	31	15	b	śūro vā pṛtsu kāsu cit	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.15	
8	31	15	c	devānāṃ ya in manaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.15	
8	31	15	d	yajamāna iyakṣati	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.15	
8	31	15	e	abhīd ayajvano bhuvat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.15	
8	31	16	a	na yajamāna riṣyasi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.16	
8	31	16	b	na sunvāna na devayo	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.16	
8	31	17	a	nakiṣ ṭaṃ karmaṇā naśat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.17	
8	31	17	b	na pra yoṣan na yoṣati	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.17	
8	31	18	a	asad atra suvīryam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.031.html#rv08.031.18	
8	32	1	a	pra kṛtāny ṛjīṣiṇaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.01	
8	32	1	b	kaṇvā indrasya gāthayā	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.01	
8	32	1	c	made somasya vocata	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.01	
8	32	2	a	yaḥ sṛbindam anarśanim	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.02	
8	32	2	b	pipruṃ dāsam ahīśuvam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.02	
8	32	2	c	vadhīd ugro riṇann apaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.02	
8	32	3	a	ny arbudasya viṣṭapam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.03	
8	32	3	b	varṣmāṇaṃ bṛhatas tira	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.03	
8	32	4	a	prati śrutāya vo dhṛṣat	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.04	
8	32	4	b	tūrṇāśaṃ na girer adhi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.04	
8	32	4	c	huve suśipram ūtaye	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.04	
8	32	5	a	sa gor aśvasya vi vrajam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.05	
8	32	5	b	mandānaḥ somyebhyaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.05	
8	32	5	c	puraṃ na śūra darṣasi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.05	
8	32	6	a	yadi me rāraṇaḥ sute	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.06	
8	32	6	b	ukthe vā dadhase canaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.06	
8	32	6	c	ārād upa svadhā gahi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.06	
8	32	7	a	vayaṃ ghā te api ṣmasi (SV. smasi)	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.07	
8	32	7	b	stotāra indra girvaṇaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.07	
8	32	7	c	tvaṃ no jinva somapāḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.07	
8	32	8	a	uta naḥ pitum ā bhara	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.08	
8	32	8	b	saṃrarāṇo avikṣitam	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.08	
8	32	8	c	maghavan bhūri te vasu	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.08	
8	32	9	a	uta no gomatas kṛdhi	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.09	
8	32	9	b	hiraṇyavato aśvinaḥ	elizarenkova_out_of_samudra_coverage		https://sanskrit-lexicon.github.io/rvlinks/rvhymns/rv08.032.html#rv08.032.09	
