dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
176422	sutāpī	sutApI	sutApI	1	1	f
176423	sumuṣṭida	sumuzwida	sumuzwida	1	1	m
176424	sutantū	sutantU	sutantU	0	1	f
176425	rathimukhya	raTimuKya	raTimuKya	1	1	m
176427	nikunta	nikunta	nikunta	0	1	m
176429	pratikṣetra	pratikzetra	pratikzetra	1	1	m
176431	ajāta	ajAta	ajAta	1	1	m
176432	vanajāta	vanajAta	vanajAta	1	1	m
176433	kanīyaka	kanIyaka	kanIyaka	1	1	m
176434	asāmañjas	asAmaYjas	asAmaYjas	0	1	m
176437	sadālambha	sadAlamBa	sadAlamBa	1	1	m
176438	savītara	savItara	savItara	0	1	m
176439	sadāpakṣa	sadApakza	sadApakza	1	1	m
176440	dhṛṣṭamāna	DfzwamAna	DfzwamAna	1	1	m
176441	pratihotṛ	pratihotf	pratihotf	0	1	m
176442	vṛṣṭinemi	vfzwinemi	vfzwinemi	1	1	m
176443	varjabhūmi	varjaBUmi	varjaBUmi	1	1	m
176444	śramiṣṭha	SramizWa	SramizWa	0	1	m
176445	ativīra	ativIra	ativIra	1	1	adj
176446	abhūmi	aBUmi	aBUmi	1	1	m
176448	saṃyūpa	saMyUpa	saMyUpa	1	1	m
176450	vṛkādera	vfkAdera	vfkAdera	0	1	m
176451	subhru	suBru	suBru	1	1	m
176453	ṛṣivāsa	fzivAsa	fzivAsa	1	1	m
176454	bhadravideha	Badravideha	Badravideha	1	1	m
176456	śraddhādevī	SradDAdevI	SradDAdevI	0	1	f
176457	ratharājī	raTarAjI	raTarAjI	1	1	f
176464	subhāmā	suBAmA	suBAmA	1	1	f
176466	sucāruka	sucAruka	sucAruka	0	1	m
176467	cāruhāsa	cAruhAsa	cAruhAsa	1	1	m
176471	bhūrīndrasena	BUrIndrasena	BUrIndrasena	0	1	m
176477	śālaki	SAlaki	SAlaki	0	1	m
176481	saṃvijña	saMvijYa	saMvijYa	0	1	adj
176483	niḥsaṃnāha	niHsaMnAha	niHsannAha	0	1	adj
176484	anācārya	anAcArya	anAcArya	1	1	adj
176485	nirutsic	nirutsic	nirutsic	0	1	6.Ā.,6.P.
176488	vasureta	vasureta	vasureta	0	1	m
176490	nirbhūṣa	nirBUza	nirBUza	0	1	adj
176491	sauśabdya	sOSabdya	sOSabdya	1	1	n
176492	duḥsuta	duHsuta	duHsuta	0	1	m
176493	vilakṣman	vilakzman	vilakzman	0	1	adj
176494	ucchvāsavat	ucCvAsavat	ucCvAsavat	0	1	adj
176496	svāghna	svAGna	svAGna	0	1	adj
176498	svadha	svaDa	svaDa	0	1	adj
176501	anyārtha	anyArTa	anyArTa	1	1	adj
176503	kārañjaka	kAraYjaka	kAraYjaka	0	1	adj
176506	hada	hada	hada	1	1	m
176508	atisamasta	atisamasta	atisamasta	0	1	adj
176510	sayamaka	sayamaka	sayamaka	0	1	adj
176517	supayodhara	supayoDara	supayoDara	0	1	adj
176518	antargati	antargati	antargati	1	1	f
176519	susaṃmada	susaMmada	susammada	0	1	adj
176520	aparituṣṭa	aparituzwa	aparituzwa	1	1	adj
176521	viprabhāṣ	vipraBAz	vipraBAz	0	1	1.P.,1.Ā.
176522	vivañc	vivaYc	vivaYc	0	1	1.P.
176524	samastapādayamaka	samastapAdayamaka	samastapAdayamaka	0	1	n
176527	acyutottara	acyutottara	acyutottara	0	1	n
176529	cīrīmat	cIrImat	cIrImat	0	1	adj
176535	trisāri	trisAri	trisAri	1	1	m
176536	traisāri	trEsAri	trEsAri	0	1	adj
176538	sodāharaṇa	sodAharaRa	sodAharaRa	0	1	adj
176547	pṛthudarbha	pfTudarBa	pfTudarBa	1	1	m
176550	sopāṅga	sopANga	sopANga	0	1	adj
176551	avigāhya	avigAhya	avigAhya	0	1	adj
176556	pakṣmavat	pakzmavat	pakzmavat	0	1	adj
176558	anutkaṇṭhita	anutkaRWita	anutkaRWita	0	1	adj
176559	avilipta	avilipta	avilipta	0	1	adj
176573	maskarin	maskarin	maskarin	1	1	adj
176574	ratnāharaṇa	ratnAharaRa	ratnAharaRa	0	1	n
176576	anurodhaka	anuroDaka	anuroDaka	1	1	adj
176577	svāroha	svAroha	svAroha	0	1	adj
176578	surājan	surAjan	surAjan	1	1	m
176581	alaṃkāravat	alaMkAravat	alaNkAravat	1	1	adj
176582	arthāntaranyāsavat	arTAntaranyAsavat	arTAntaranyAsavat	0	1	adj
176584	ajugupsat	ajugupsat	ajugupsat	0	1	adj
176585	sopastha	sopasTa	sopasTa	0	1	adj
176587	lāghavavat	lAGavavat	lAGavavat	0	1	adj
176588	svabhinītatā	svaBinItatA	svaBinItatA	0	1	f
176594	pītāyudha	pItAyuDa	pItAyuDa	0	1	m
176595	raṃhavarcas	raMhavarcas	raMhavarcas	0	1	m
176598	hṛṣeyu	hfzeyu	hfzeyu	1	1	m
176599	dhṛteyu	Dfteyu	Dfteyu	1	1	m
176600	vineyu	vineyu	vineyu	1	1	m
176601	puṇyeyu	puRyeyu	puRyeyu	1	1	m
176603	trivana	trivana	trivana	1	1	m
176604	ṛṣyanta	fzyanta	fzyanta	1	1	m
176607	gurudhi	guruDi	guruDi	0	1	m
176610	ramaṇīka	ramaRIka	ramaRIka	0	1	adj
176611	tryuṣaṇa	tryuzaRa	tryuzaRa	1	1	m
176612	puṣkari	puzkari	puzkari	1	1	m
176613	yugadatta	yugadatta	yugadatta	1	1	m
176616	virodhitā	viroDitA	viroDitA	1	1	f
176617	saṣaḍja	sazaqja	sazaqja	0	1	adj
176619	netṛka	netfka	netfka	0	1	adj
176620	vyatikramaṇa	vyatikramaRa	vyatikramaRa	1	1	n
176621	veśyāvat	veSyAvat	veSyAvat	0	1	adj
176622	durbodhatā	durboDatA	durboDatA	0	1	f
176625	hiraṇyanābhi	hiraRyanABi	hiraRyanABi	0	1	m
176626	viratha	viraTa	viraTa	1	1	m
176628	javīnara	javInara	javInara	1	1	m
176633	pratyaśravas	pratyaSravas	pratyaSravas	0	1	m
176635	dharmīkṛ	DarmIkf	DarmIkf	0	1	8.P.,8.Ā.
176638	tvaritāyus	tvaritAyus	tvaritAyus	0	1	m
176640	cūlika	cUlika	cUlika	1	1	m
176644	śuddhadṛṣṭānta	SudDadfzwAnta	SudDadfzwAnta	0	1	mn
176645	acakoratā	acakoratA	acakoratA	1	1	f
176648	hautriya	hOtriya	hOtriya	0	1	adj
176651	pramārjanī	pramArjanI	pramArjanI	0	1	f
176652	svargaṃgama	svargaMgama	svargaNgama	0	1	adj
176653	asaṃmṛjya	asaMmfjya	asammfjya	0	1	adj
176654	asvartha	asvarTa	asvarTa	0	1	adj
176655	vyāyatā	vyAyatA	vyAyatA	0	1	f
176657	asvārādha	asvArADa	asvArADa	0	1	adj
176658	anapsumajjana	anapsumajjana	anapsumajjana	1	1	n
176664	abhidheyavat	aBiDeyavat	aBiDeyavat	0	1	adj
176665	uṇādi	uRAdi	uRAdi	1	1	m
176666	āpāray	ApAray	ApAray	0	1	10.P.,10.Ā.
176684	yadṛcchāśabda	yadfcCASabda	yadfcCASabda	0	1	m
176685	ago	ago	ago	1	1	m
176687	kāmalin	kAmalin	kAmalin	1	1	m
176688	tāttvika	tAttvika	tAttvika	1	1	m
176702	asanta	asanta	asanta	0	1	n
176709	analadala	analadala	analadala	0	1	n
176710	candradala	candradala	candradala	0	1	n
176712	śuklavargaka	Suklavargaka	Suklavargaka	0	1	m
176714	anuvyavahṛ	anuvyavahf	anuvyavahf	0	1	1.P.,2.P.,1.Ā.
176722	parākarṣaṇa	parAkarzaRa	parAkarzaRa	0	1	n
176724	avataray	avataray	avataray	0	1	10.P.
176729	salakṣmīka	salakzmIka	salakzmIka	0	1	adj
176733	sālāturīya	sAlAturIya	sAlAturIya	1	1	m
176734	rakrilagomin	rakrilagomin	rakrilagomin	0	1	m
176735	pradhmāna	praDmAna	praDmAna	0	1	n
176736	taraṃgama	taraMgama	taraNgama	0	1	m
176738	ūnama	Unama	Unama	0	1	n
176743	pittavargaka	pittavargaka	pittavargaka	0	1	m
176744	ajakarṇī	ajakarRI	ajakarRI	1	1	f
176748	niṣkāśana	nizkASana	nizkASana	0	1	n
176750	apabhraṃśatā	apaBraMSatA	apaBraMSatA	0	1	f
176751	osara	osara	osara	0	1	m
176753	anatyarjuna	anatyarjuna	anatyarjuna	1	1	adj
176754	abjanman	abjanman	abjanman	0	1	n
176757	rasendrasārasaṃgraha	rasendrasArasaMgraha	rasendrasArasaNgraha	1	1	m
176759	ekakoliśikha	ekakoliSiKa	ekakoliSiKa	0	1	m
176762	sasamāsa	sasamAsa	sasamAsa	0	1	adj
176764	adūratā	adUratA	adUratA	1	1	f
176765	duṣpratīti	duzpratIti	duzpratIti	0	1	f
176767	agrāmyatā	agrAmyatA	agrAmyatA	1	1	f
176769	drutadrāvin	drutadrAvin	drutadrAvin	0	1	adj
176772	candraśayana	candraSayana	candraSayana	0	1	n
176774	neyatva	neyatva	neyatva	0	1	n
176775	aneyatva	aneyatva	aneyatva	0	1	n
176777	adākṣiṇātya	adAkziRAtya	adAkziRAtya	1	1	adj
176779	kharpaṇa	KarpaRa	KarpaRa	0	1	m
176783	sarathaṃtara	saraTaMtara	saraTantara	0	1	adj
176784	vikāravat	vikAravat	vikAravat	1	1	adj
176785	pāṇigrahaṇaka	pARigrahaRaka	pARigrahaRaka	0	1	adj
176786	bhañjinī	BaYjinI	BaYjinI	0	1	f
176788	dhautanāga	DOtanAga	DOtanAga	0	1	n
176789	dhautavaṅga	DOtavaNga	DOtavaNga	0	1	n
176792	pṛṣadājyaka	pfzadAjyaka	pfzadAjyaka	0	1	n
176795	kṣmāpaṇa	kzmApaRa	kzmApaRa	0	1	adj
176799	atiśālin	atiSAlin	atiSAlin	0	1	adj
176804	pratikavi	pratikavi	pratikavi	0	1	ind
176807	kāladaṃṣṭra	kAladaMzwra	kAladaMzwra	1	1	m
176814	padmodarā	padmodarA	padmodarA	0	1	f
176815	smaradā	smaradA	smaradA	0	1	f
176817	snānacūrṇa	snAnacUrRa	snAnacUrRa	0	1	n
176819	giritanayā	giritanayA	giritanayA	0	1	f
176822	viśvavāsinī	viSvavAsinI	viSvavAsinI	0	1	f
176824	manmathādhiṣṇī	manmaTADizRI	manmaTADizRI	0	1	f
176828	ghārika	GArika	GArika	0	1	m
176832	vṛṣeśa	vfzeSa	vfzeSa	0	1	m
176833	sasmeralīlā	sasmeralIlA	sasmeralIlA	0	1	f
176834	tāṇḍaveśa	tARqaveSa	tARqaveSa	0	1	m
176835	saviśrāma	saviSrAma	saviSrAma	0	1	adj
176836	susaṃkṛta	susaMkfta	susaNkfta	0	1	adj
176839	sakumuda	sakumuda	sakumuda	0	1	adj
176840	sasarṣapa	sasarzapa	sasarzapa	0	1	adj
176842	mṛtavatsābhiṣeka	mftavatsABizeka	mftavatsABizeka	0	1	m
176849	paripāṭhay	paripAWay	paripAWay	0	1	10.P.
176851	atikutūhala	atikutUhala	atikutUhala	1	1	n
176852	adhīśa	aDISa	aDISa	1	1	adj
176854	viparyāsopamā	viparyAsopamA	viparyAsopamA	1	1	f
176855	niyamopamā	niyamopamA	niyamopamA	1	1	f
176856	aniyamopamā	aniyamopamA	aniyamopamA	1	1	f
176857	anyonyopamā	anyonyopamA	anyonyopamA	1	1	f
176858	atiśayopamā	atiSayopamA	atiSayopamA	1	1	f
176859	adbhutopamā	adButopamA	adButopamA	1	1	f
176860	samuccayopamā	samuccayopamA	samuccayopamA	1	1	f
176864	aṅgāravrata	aNgAravrata	aNgAravrata	1	1	n
176867	mālyaka	mAlyaka	mAlyaka	0	1	n
176872	pratyupacāra	pratyupacAra	pratyupacAra	0	1	m
176874	sopaskara	sopaskara	sopaskara	0	1	adj
176878	sampramṛj	sampramfj	sampramfj	0	1	6.P.,2.Ā.,2.P.,6.Ā.,1.P.
176879	kalakalavat	kalakalavat	kalakalavat	1	1	adj
176880	nirnidratā	nirnidratA	nirnidratA	1	1	f
176881	dustha	dusTa	dusTa	1	1	adj
176883	vedadhāman	vedaDAman	vedaDAman	0	1	m
176884	gambhīrīkṛ	gamBIrIkf	gamBIrIkf	0	1	8.P.,8.Ā.
176889	surūpatā	surUpatA	surUpatA	1	1	f
176891	nīrāharaṇa	nIrAharaRa	nIrAharaRa	0	1	n
176894	atinirbhara	atinirBara	atinirBara	1	1	adj
176895	paryākulatā	paryAkulatA	paryAkulatA	1	1	f
176896	maunāy	mOnAy	mOnAy	0	1	Denom. Ā.
176900	viśokadvādaśī	viSokadvAdaSI	viSokadvAdaSI	1	1	f
176903	guḍācala	guqAcala	guqAcala	1	1	m
176906	ghṛtaśaila	GftaSEla	GftaSEla	1	1	m
176910	gandhamadana	ganDamadana	ganDamadana	1	1	m
176912	bhāsvaravat	BAsvaravat	BAsvaravat	0	1	adj
176914	śobhāvat	SoBAvat	SoBAvat	1	1	adj
176916	atitānava	atitAnava	atitAnava	1	1	n
176918	suvarṇācala	suvarRAcala	suvarRAcala	0	1	m
176920	ghṛtaparvata	Gftaparvata	Gftaparvata	0	1	m
176921	ratnācala	ratnAcala	ratnAcala	1	1	m
176923	raupyācala	rOpyAcala	rOpyAcala	0	1	m
176924	atisattvavat	atisattvavat	atisattvavat	1	1	adj
176928	cāturāśramin	cAturASramin	cAturASramin	0	1	adj
176930	aśipha	aSiPa	aSiPa	0	1	adj
176931	aśākha	aSAKa	aSAKa	0	1	adj
176932	apalāśin	apalASin	apalASin	0	1	adj
176941	murajit	murajit	murajit	1	1	m
176944	samuttāna	samuttAna	samuttAna	1	1	adj
176945	śāntikuṇḍa	SAntikuRqa	SAntikuRqa	0	1	n
176946	mahāvaiśvānara	mahAvESvAnara	mahAvESvAnara	0	1	n
176947	āmraciñcaka	AmraciYcaka	AmraciYcaka	0	1	n
176948	gandhabhedaka	ganDaBedaka	ganDaBedaka	0	1	m
176949	brahmamaṇḍūkikā	brahmamaRqUkikA	brahmamaRqUkikA	0	1	f
176950	tulayitṛ	tulayitf	tulayitf	0	1	adj
176951	cikramiṣā	cikramizA	cikramizA	0	1	f
176955	atharvavedin	aTarvavedin	aTarvavedin	1	1	m
176957	samabhimantray	samaBimantray	samaBimantray	0	1	Denom.P.,Denom.Ā.
176958	śākunaka	SAkunaka	SAkunaka	0	1	n
176961	kauṭihoma	kOwihoma	kOwihoma	0	1	m
176964	sakumbhaka	sakumBaka	sakumBaka	0	1	adj
176965	nirmocana	nirmocana	nirmocana	1	1	adj
176966	savastraka	savastraka	savastraka	0	1	adj
176967	kāśmara	kASmara	kASmara	0	1	m
176970	saṃkrāntivrata	saMkrAntivrata	saNkrAntivrata	0	1	n
176973	vimukhī	vimuKI	vimuKI	1	1	f
176975	līlāvrata	lIlAvrata	lIlAvrata	0	1	n
176976	prītivrata	prItivrata	prItivrata	0	1	n
176977	kāmavrata	kAmavrata	kAmavrata	0	1	n
176980	āyurvrata	Ayurvrata	Ayurvrata	0	1	n
176981	kīrtivrata	kIrtivrata	kIrtivrata	0	1	n
176982	sāmavrata	sAmavrata	sAmavrata	0	1	n
176983	sampadvrata	sampadvrata	sampadvrata	0	1	n
176984	ānandavrata	Anandavrata	Anandavrata	0	1	n
176985	dhṛtivrata	Dftivrata	Dftivrata	0	1	n
176986	ahiṃsāvrata	ahiMsAvrata	ahiMsAvrata	0	1	n
176988	dīptivrata	dIptivrata	dIptivrata	0	1	n
176989	dṛḍhavrata	dfQavrata	dfQavrata	1	1	n
176991	dhenuvrata	Denuvrata	Denuvrata	0	1	n
176992	kalpavrata	kalpavrata	kalpavrata	1	1	n
176993	bhīmavrata	BImavrata	BImavrata	0	1	n
176994	dharāvrata	DarAvrata	DarAvrata	0	1	n
176995	upasaṃyu	upasaMyu	upasaMyu	0	1	3.P.
176996	prabhāvrata	praBAvrata	praBAvrata	0	1	n
176997	sabhakṣya	saBakzya	saBakzya	0	1	n
176998	prāptivrata	prAptivrata	prAptivrata	0	1	n
176999	sugativrata	sugativrata	sugativrata	0	1	n
177000	vaiśvānaravrata	vESvAnaravrata	vESvAnaravrata	0	1	n
177001	kṛṣṇavrata	kfzRavrata	kfzRavrata	0	1	n
177002	devīvrata	devIvrata	devIvrata	0	1	n
177003	bhānuvrata	BAnuvrata	BAnuvrata	0	1	n
177004	phalavrata	Palavrata	Palavrata	0	1	n
177005	sauravrata	sOravrata	sOravrata	0	1	n
177006	vārṣavrata	vArzavrata	vArzavrata	0	1	n
177007	ghṛtavrata	Gftavrata	Gftavrata	1	1	n
177008	śreyovrata	Sreyovrata	Sreyovrata	0	1	n
177009	karivrata	karivrata	karivrata	0	1	n
177010	sukhavrata	suKavrata	suKavrata	0	1	n
177011	varuṇavrata	varuRavrata	varuRavrata	0	1	n
177012	anagnipakka	anagnipakka	anagnipakka	0	1	adj
177013	pathikatā	paTikatA	paTikatA	0	1	f
177016	bhavānīvrata	BavAnIvrata	BavAnIvrata	0	1	n
177018	viśvavrata	viSvavrata	viSvavrata	0	1	n
177022	supraśāntā	supraSAntA	supraSAntA	0	1	f
177023	muravijayin	muravijayin	muravijayin	0	1	m
177024	mṛdulatara	mfdulatara	mfdulatara	0	1	adj
177028	samāsthāpay	samAsTApay	samAsTApay	0	1	10.P.
177037	yugmīkṛ	yugmIkf	yugmIkf	0	1	8.P.,8.Ā.
177040	daśāśvamedhaka	daSASvameDaka	daSASvameDaka	0	1	n
177048	pañcāṅgā	paYcANgA	paYcANgA	0	1	f
177049	saṃjalpana	saMjalpana	saYjalpana	0	1	n
177053	susāntvyamāna	susAntvyamAna	susAntvyamAna	1	1	adj
177055	niṣpralāpa	nizpralApa	nizpralApa	0	1	adj
177070	nṛśaṃsya	nfSaMsya	nfSaMsya	1	1	n
177085	ambarīṣaka	ambarIzaka	ambarIzaka	1	1	m
177088	sasaubha	sasOBa	sasOBa	0	1	adj
177095	saśālva	saSAlva	saSAlva	0	1	adj
177097	huḍahuḍa	huqahuqa	huqahuqa	0	1	m
177101	adviṣat	advizat	advizat	1	1	adj
177102	saṃśātay	saMSAtay	saMSAtay	0	1	10.P.
177108	satkārmaṇa	satkArmaRa	satkArmaRa	0	1	adj
177109	vaijayāyenasa	vEjayAyenasa	vEjayAyenasa	0	1	m
177110	apasāda	apasAda	apasAda	0	1	m
177111	śrīmedapāṭa	SrImedapAwa	SrImedapAwa	0	1	m
177112	parāya	parAya	parAya	0	1	adj
177113	medinīka	medinIka	medinIka	0	1	m
177114	mokalendra	mokalendra	mokalendra	0	1	m
177115	sugītaka	sugItaka	sugItaka	0	1	n
177121	lavaṇāśva	lavaRASva	lavaRASva	1	1	m
177122	ṛtavāc	ftavAc	ftavAc	0	1	m
177134	āsthāpanī	AsTApanI	AsTApanI	0	1	f
177137	apratikrudhyat	apratikruDyat	apratikruDyat	1	1	adj
177139	abrāhma	abrAhma	abrAhma	0	1	adj
177141	caitraka	cEtraka	cEtraka	1	1	n
177143	vyomībhū	vyomIBU	vyomIBU	0	1	1.P.,1.Ā.
177144	taralībhavana	taralIBavana	taralIBavana	0	1	n
177145	kavalīkaraṇa	kavalIkaraRa	kavalIkaraRa	1	1	n
177146	piṇḍībhavana	piRqIBavana	piRqIBavana	0	1	n
191822	anāvāpa	anAvApa	anAvApa	1	1	adj
191823	garbhakuṭī	garBakuwI	garBakuwI	0	1	f
191824	śaivalaka	SEvalaka	SEvalaka	0	1	n
191825	jejjaṭa	jejjawa	jejjawa	1	1	m
191826	anutsvādayat	anutsvAdayat	anutsvAdayat	0	1	adj
198561	saṃsthitika	saMsTitika	saMsTitika	1	1	adj
198572	davay	davay	davay	1	1	10. P.
198574	śṛṅgaśākaṃkura	SfNgaSAkaMkura	SfNgaSAkaNkura	0	1	n
198576	amaragaṇḍika	amaragaRqika	amaragaRqika	1	1	m
198578	bhadramāla	BadramAla	BadramAla	0	1	n
198579	ekībhavana	ekIBavana	ekIBavana	0	1	n
198582	viluṭh	viluW	viluW	1	1	6.P.
198583	hiraṇvata	hiraRvata	hiraRvata	0	1	n
198586	dhautapāpā	DOtapApA	DOtapApA	0	1	f
198587	dhūtavāhinī	DUtavAhinI	DUtavAhinI	1	1	f
198588	hrādikā	hrAdikA	hrAdikA	1	1	f
198589	viśvamālā	viSvamAlA	viSvamAlA	1	1	f
198590	durgamā	durgamA	durgamA	1	1	f
198592	śuktimantī	SuktimantI	SuktimantI	1	1	f
198594	sukṛśā	sukfSA	sukfSA	1	1	f
198596	vṛtraghnī	vftraGnI	vftraGnI	1	1	f
198597	viduṣā	viduzA	viduzA	1	1	f
198598	dhanvatīrūpā	DanvatIrUpA	DanvatIrUpA	1	1	f
198599	kṣiprā	kziprA	kziprA	1	1	f
198600	śakunika	Sakunika	Sakunika	0	1	m
198604	talagāna	talagAna	talagAna	1	1	m
198606	sadaseraka	sadaseraka	sadaseraka	0	1	adj
198607	āttakhaṇḍika	AttaKaRqika	AttaKaRqika	1	1	m
198608	tribhāgā	triBAgA	triBAgA	1	1	f
198609	śaravā	SaravA	SaravA	1	1	f
198611	puraṃdhra	puraMDra	puranDra	0	1	m
198612	sūtika	sUtika	sUtika	1	1	m
198614	vindhyapuṣika	vinDyapuzika	vinDyapuzika	0	1	m
198615	kulīya	kulIya	kulIya	1	1	m
198616	vāsikya	vAsikya	vAsikya	0	1	m
198617	bhārukaccha	BArukacCa	BArukacCa	0	1	m
198618	samāheya	samAheya	samAheya	1	1	m
198619	rūpasa	rUpasa	rUpasa	1	1	m
198620	geyamālava	geyamAlava	geyamAlava	0	1	m
198623	dīptimattara	dIptimattara	dIptimattara	0	1	adj
198624	kācchīka	kAcCIka	kAcCIka	0	1	m
198627	padgama	padgama	padgama	0	1	m
198628	arūpa	arUpa	arUpa	1	1	m
198635	stośala	stoSala	stoSala	1	1	m
198757	saṃpradhyā	saMpraDyA	sampraDyA	0	1	4.P.,4.Ā.
198758	bubhūṣatā	buBUzatA	buBUzatA	0	1	f
198761	suvarṇīkaraṇa	suvarRIkaraRa	suvarRIkaraRa	0	1	n
198767	vikūla	vikUla	vikUla	0	1	n
198768	sāṃḍāśī	sAMqASI	sARqASI	0	1	f
198780	adhovasana	aDovasana	aDovasana	1	1	n
198782	asaṃśruta	asaMSruta	asaMSruta	0	1	adj
198785	vyākram	vyAkram	vyAkram	0	1	1.P.,1.Ā.
198789	samuñjaka	samuYjaka	samuYjaka	0	1	adj
198791	sumanasa	sumanasa	sumanasa	1	1	m
198793	tantumāla	tantumAla	tantumAla	0	1	m
198794	atiraṅga	atiraNga	atiraNga	1	1	adj
198795	sapriyaṅgu	sapriyaNgu	sapriyaNgu	0	1	adj
198796	saśāmala	saSAmala	saSAmala	0	1	adj
198797	avicāraka	avicAraka	avicAraka	1	1	m
198798	amitātman	amitAtman	amitAtman	1	1	m
198802	subandhūka	subanDUka	subanDUka	0	1	m
198803	kuñjaka	kuYjaka	kuYjaka	0	1	m
198804	śvaitaka	SvEtaka	SvEtaka	0	1	m
198805	atumbara	atumbara	atumbara	1	1	m
198806	girikuṭaja	girikuwaja	girikuwaja	0	1	m
198807	ādityamustaka	Adityamustaka	Adityamustaka	0	1	m
198808	himavara	himavara	himavara	0	1	m
198809	nṛpajambu	nfpajambu	nfpajambu	0	1	m
198810	cakramardana	cakramardana	cakramardana	0	1	m
198813	kāṣṭhakukkuṭa	kAzWakukkuwa	kAzWakukkuwa	0	1	m
198814	guñjātaka	guYjAtaka	guYjAtaka	0	1	m
198815	sakahlāra	sakahlAra	sakahlAra	0	1	adj
198816	raktavartma	raktavartma	raktavartma	0	1	m
198817	kuṅkumacūḍaka	kuNkumacUqaka	kuNkumacUqaka	0	1	m
198818	sīrapāda	sIrapAda	sIrapAda	0	1	m
198819	śaśaloma	SaSaloma	SaSaloma	1	1	m
198821	mañjulītaka	maYjulItaka	maYjulItaka	0	1	m
198822	kāva	kAva	kAva	1	1	m
198823	adviṣṭa	advizwa	advizwa	1	1	adj
198824	kūkura	kUkura	kUkura	0	1	m
198828	atinibiḍa	atinibiqa	atinibiqa	1	1	adj
198832	savaṅga	savaNga	savaNga	0	1	adj
198833	sacola	sacola	sacola	0	1	adj
198834	sapauṇḍroḍra	sapORqroqra	sapORqroqra	0	1	adj
198841	dhūlīmarakata	DUlImarakata	DUlImarakata	0	1	m
198842	anusarpin	anusarpin	anusarpin	1	1	adj
198844	syamanta	syamanta	syamanta	0	1	m
198846	praśāyin	praSAyin	praSAyin	0	1	adj
198856	devarāmā	devarAmA	devarAmA	0	1	f
198866	asaṃvīta	asaMvIta	asaMvIta	1	1	adj
198873	satvarita	satvarita	satvarita	0	1	adj
198874	susamācāra	susamAcAra	susamAcAra	0	1	adj
198875	svañcita	svaYcita	svaYcita	0	1	adj
198877	prodghuṣ	prodGuz	prodGuz	1	1	1.P.,1.Ā.
198882	śailoda	SEloda	SEloda	1	1	n
198883	śailodakā	SElodakA	SElodakA	0	1	f
198884	amārjana	amArjana	amArjana	0	1	adj
198885	suvimanas	suvimanas	suvimanas	0	1	adj
198886	vyapakṛta	vyapakfta	vyapakfta	0	1	n
198887	viṣamatā	vizamatA	vizamatA	1	1	f
198889	chidrānveṣitā	CidrAnvezitA	CidrAnvezitA	0	1	f
198891	amādhyasthya	amADyasTya	amADyasTya	0	1	n
198896	mṛgyā	mfgyA	mfgyA	1	1	f
198897	mṛgakāntā	mfgakAntA	mfgakAntA	1	1	f
198898	samāpluti	samApluti	samApluti	0	1	f
198899	madhvī	maDvI	maDvI	1	1	f
198900	śāntī	SAntI	SAntI	0	1	f
198906	dhava	Dava	Dava	1	1	n
198908	munitaptā	munitaptA	munitaptA	0	1	f
198909	tapaḥsiddhā	tapaHsidDA	tapaHsidDA	0	1	f
198910	gatabhaya	gataBaya	gataBaya	0	1	n
198911	śaiśira	SESira	SESira	1	1	n
198912	anīcaka	anIcaka	anIcaka	1	1	n
198917	abhivicintay	aBivicintay	aBivicintay	0	1	10.P.,10.Ā.
198919	abhisūcay	aBisUcay	aBisUcay	0	1	Denom.P.
198922	veṇumaṇḍalaka	veRumaRqalaka	veRumaRqalaka	0	1	n
198928	adhyavasāyaka	aDyavasAyaka	aDyavasAyaka	1	1	adj
198929	agryatā	agryatA	agryatA	1	1	f
198930	prakāśatā	prakASatA	prakASatA	1	1	f
198937	girimuñja	girimuYja	girimuYja	1	1	m
198938	kumārakoṭi	kumArakowi	kumArakowi	1	1	m
198939	vaikalpa	vEkalpa	vEkalpa	1	1	adj
198942	sarpadarvī	sarpadarvI	sarpadarvI	1	1	f
198945	gavāṃbhavana	gavAMBavana	gavAmBavana	1	1	n
198946	brahmodumbara	brahmodumbara	brahmodumbara	1	1	n
198947	anājanman	anAjanman	anAjanman	1	1	n
198949	ambuvaśya	ambuvaSya	ambuvaSya	1	1	n
198950	majjālīya	majjAlIya	majjAlIya	0	1	m
198953	bṛṃha	bfMha	bfMha	1	1	m
198954	aharniśya	aharniSya	aharniSya	0	1	adj
198955	anvadhisthā	anvaDisTA	anvaDisTA	0	1	1.P.,1.Ā.
198957	madhusrava	maDusrava	maDusrava	1	1	n
198959	sthāṇuvaṭa	sTARuvawa	sTARuvawa	1	1	m
198962	kārāpatana	kArApatana	kArApatana	1	1	n
198963	īśānādhyuṣita	ISAnADyuzita	ISAnADyuzita	1	1	n
198964	pañcayajñā	paYcayajYA	paYcayajYA	1	1	f
198965	triśūlakhāta	triSUlaKAta	triSUlaKAta	1	1	n
198966	śakrāvarta	SakrAvarta	SakrAvarta	1	1	m
198967	lalitikā	lalitikA	lalitikA	1	1	f
198969	vīrapramokṣa	vIrapramokza	vIrapramokza	1	1	m
198970	sundarikātīrtha	sundarikAtIrTa	sundarikAtIrTa	1	1	n
198971	cīravatī	cIravatI	cIravatI	1	1	f
198973	gṛdhravaṭa	gfDravawa	gfDravawa	1	1	m
