num	saying_id	difficulty	vocab	fusion	n_chunks	n_tokens	n_unanalyzable	pct_w1b	syllables	metre	metre_method	iast_head
3137	Saying 3137	0.5382	0.7003	0.3529	11	17	2	0.636	32	anuṣṭubh	syllable-heuristic	dharṣaṇāṃ marṣayedyo 'tra vaṃśajāṃ paranirmitām
3138	Saying 3138	0.5703	0.7631	0.35	13	20	7	0.429	60	malinī	vidyut-chandas	dhavalayati samagraṃ candramā jīvalokaṃ
3139	Saying 3139	0.534	0.6513	0.4	9	15	0	0.889	32	anuṣṭubh	syllable-heuristic	dhavalānyātapatrāṇi vājinaśca manoramāḥ
3140	Saying 3140	0.5277	0.6613	0.375	10	16	3	0.625	38		unresolved	dhātastāta tavaiva dūṣaṇamidaṃ yannāma kastūrikā
3141	Saying 3141	0.4486	0.7317	0.125	14	16	2	0.625	32	upagīti	vidyut-chandas	dhātāpi na prabhūḥ prāyaścapalānāṃ tu rakṣaṇe
3142	Saying 3142	0.4881	0.7839	0.15	17	20	6	0.467	76	śārdulavikrīḍita	vidyut-chandas	dhātā viśvavisṛṣṭimātranirato devo 'pi gaurībhujā-
3143	Saying 3143	0.6438	0.721	0.5556	4	9	1	0.667	32	anuṣṭubh	syllable-heuristic	dhātoścāmīkaramiva sarpirnirmathanādiva
3144	Saying 3144	0.5186	0.7705	0.2308	10	13	5	0.4	32	anuṣṭubh	syllable-heuristic	dhānyānāṃ saṅgraho rājannuttamaḥ sarvasaṅgrahāt
3145	Saying 3145	0.6105	0.747	0.4545	6	11	2	0.625	32	anuṣṭubh	syllable-heuristic	dhārmikaṃ pālanaparaṃ samyakparapurañjayam
3146	Saying 3146	0.6296	0.72	0.5263	9	19	1	0.6	32	upagīti	vidyut-chandas	dhārmikasyābhiyuktasya sarva eva hi yudhyate
3147	Saying 3147	0.5836	0.8025	0.3333	8	12	3	0.5	32	anuṣṭubh	syllable-heuristic	dhiktasya jīvitaṃ puṃsaḥ śaraṇarthinamāgatam
3148	Saying 3148	0.6028	0.6591	0.5385	6	13	1	0.7	32	anuṣṭubh	syllable-heuristic	dhiktasya jīvitaṃ puṃso mitrāṇāmupakāriṇām
3149	Saying 3149	0.5094	0.8092	0.1667	15	18	6	0.5	56		unresolved	dhiktasya mandamanasaḥ kukaveḥ kavitvaṃ
3150	Saying 3150	0.5333	1.0	0.0	8	8	6	0.0	32	anuṣṭubh	syllable-heuristic	dhigidaṃ jīvitaṃ loke gatasāramanarthakam
3153	Saying 3153	0.5075	0.7129	0.2727	16	22	7	0.467	76	śārdulavikrīḍita	vidyut-chandas	dhigdhiktānkṛminirviśeṣavapuṣaḥ sphūrjanmahāsiddhayo
3154	Saying 3154	0.5294	0.826	0.1905	17	21	8	0.438	56		unresolved	dhigvāridaṃ parihṛtānyajalāśayasya
3155	Saying 3155	0.5431	0.7995	0.25	6	8	3	0.429	32	anuṣṭubh	syllable-heuristic	dhiṅnirvicārānkupatīnyeṣāṃ viṣamacetasām
3156	Saying 3156	0.5303	0.6577	0.3846	8	13	2	0.556	32	anuṣṭubh	syllable-heuristic	dhīdhairyādiprakarṣeṇa yenāpakriyate nṛpaḥ
3157	Saying 3157	0.6387	0.7054	0.5625	7	16	3	0.727	32	anuṣṭubh	syllable-heuristic	dhīmānutsāhasaṃpannaḥ prabhuśaktyā samanvitaḥ
3158	Saying 3158	0.5174	0.7826	0.2143	22	28	10	0.435	76	śārdulavikrīḍita	vidyut-chandas	dhīraṃ vāridharasya vāri kirataḥ śrutvā niśīthe dhvaniṃ
3159	Saying 3159	0.424	0.7949	0.0	6	6	2	0.6	32	anuṣṭubh	syllable-heuristic	dhīrānutsāhasaṃpannānsvadharmādavicālinaḥ
3160	Saying 3160	0.5498	0.8364	0.2222	7	9	4	0.5	32	anuṣṭubh	syllable-heuristic	dhīvarāśaṅkinī nityaṃ prāyeṇa śrīrjaḍāśrayā
3161	Saying 3161	0.5158	0.8797	0.1	9	10	4	0.222	31		unresolved	dhīsattvedypgayuktānāṃ kiṃ durāpaṃ mahātmanām
3162	Saying 3162	0.5238	0.9239	0.0667	14	15	10	0.143	74		unresolved	dhūmādgāḍhamalīmasācchuci payaḥ ghanasyodgamo
3163	Saying 3163	0.5325	0.7597	0.2727	8	11	2	0.625	32	anuṣṭubh	syllable-heuristic	dhūmāyante vyapetāni jvalanti sahitāni ca
3164	Saying 3164	0.6256	0.7753	0.4545	12	22	4	0.545	32	anuṣṭubh	syllable-heuristic	dhūmo vāyoriva vaśe balaṃ dharmo 'nuvartate
3165	Saying 3165	0.4708	0.6953	0.2143	11	14	2	0.545	32	anuṣṭubh	syllable-heuristic	dhūrte bandini mitre ca kuvaidye kitave śaṭhe
3166	Saying 3166	0.5691	0.8726	0.2222	14	18	8	0.286	76	śārdulavikrīḍita	vidyut-chandas	dhūrtairindriyanāmabhiḥ praṇayitāmāpādayadbhiḥ svayaṃ
3167	Saying 3167	0.5234	0.8467	0.1538	11	13	6	0.364	32	anuṣṭubh	syllable-heuristic	dhṛtiḥ śamo damaḥ śaucaṃ kāruṇyaṃ vāganiṣṭhurā
3168	Saying 3168	0.5025	0.5304	0.4706	9	17	0	0.933	32	anuṣṭubh	syllable-heuristic	dhenurvatsasya gopasya svāminastaskarasya ca
3169	Saying 3169	0.4713	0.7743	0.125	28	32	10	0.435	74		unresolved	dhairyaṃ yasya pitā kṣamā ca jananī śāntiścidaṃ gehinī
3170	Saying 3170	0.5369	0.8523	0.1765	14	17	5	0.417	43		unresolved	dhairyaṃ hi kāryaṃ satataṃ mahadbhiḥ kṛcchre 'pi kaṣṭe 'pyat
3171	Saying 3171	0.5061	0.7614	0.2143	11	14	5	0.5	32	anuṣṭubh	syllable-heuristic	dhairyaṃ na jahyādvipadi dvivāraṃ na vadettathā
3172	Saying 3172	0.5194	0.7004	0.3125	11	16	4	0.615	32	anuṣṭubh	syllable-heuristic	dhairyeṇa yuktaṃ satataṃ śarīraṃ na viśīryate
3173	Saying 3173	0.5666	0.7972	0.303	23	33	9	0.44	76		unresolved	dhyānavyājamupetya cventayasi kāmunmīlya cakṣuḥ kṣaṇaṃ
3174	Saying 3174	0.4958	0.8045	0.1429	6	7	5	0.286	32	anuṣṭubh	syllable-heuristic	dhyānāgnau jīvakuṇḍasthe damamārutadīpite
3175	Saying 3175	0.5851	0.7882	0.3529	11	17	2	0.714	32	anuṣṭubh	syllable-heuristic	dhriyate yāvadeko 'pi ripustāvatkutaḥ sukham
3176	Saying 3176	0.4559	0.6674	0.2143	11	14	3	0.667	32	anuṣṭubh	syllable-heuristic	dhruvaṃ syādupakārāya māninaḥ saralaḥ sakhā
3177	Saying 3177	0.5064	0.7108	0.2727	8	11	3	0.7	32	anuṣṭubh	syllable-heuristic	dhruvaṃ te coritā tanvi smitekṣaṇamukhadyutiḥ
3178	Saying 3178	0.4969	0.7414	0.2174	18	23	7	0.5	68	śikhariṇī	vidyut-chandas	dhruvaṃ dhvaṃso bhāvī jalanidhimahīśailasaritā-
3179	Saying 3179	0.5294	0.6864	0.35	13	20	5	0.533	44	upendravajrā	vidyut-chandas	dhruvaṃ pravāsyatyasamīrito 'pi dhruvaṃ prajāsyatyuta garbhi
3180	Saying 3180	0.5351	0.7341	0.3077	9	13	2	0.333	32	anuṣṭubh	syllable-heuristic	na kaṭhoraṃ na vā tīkṣṇamāyudhaṃ puṣpadhanvanaḥ
3181	Saying 3181	0.4458	0.7265	0.125	21	24	8	0.5	68	hariṇī	vidyut-chandas	na kati pitaro dārāḥ putrāḥ pitṛvyapitāmahā
3182	Saying 3182	0.5124	0.6326	0.375	10	16	2	0.667	31		unresolved	na kartā kasyacitkaścinniyoge nāpi ceśvaraḥ
3183	Saying 3183	0.4424	0.6837	0.1667	15	18	2	0.538	44		unresolved	na karmaṇā labhyate vejyayā vā nāpyasti dātā puruṣasya kaści
3184	Saying 3184	0.4575	0.7703	0.1	9	10	3	0.571	32	anuṣṭubh	syllable-heuristic	na kaściccaṇḍakopānāmātmīyo nāma bhūbhujām
3185	Saying 3185	0.5262	0.8116	0.2	8	10	3	0.429	32	anuṣṭubh	syllable-heuristic	na kaścijjātvatikrāmejjarāmṛtyū hi mānavaḥ
3186	Saying 3186	0.5666	0.8237	0.2727	8	11	2	0.5	32	anuṣṭubh	syllable-heuristic	na kaścitkasyacinmitraṃ na kaścitkasyacidripuḥ
3187	Saying 3187	0.5146	0.7262	0.2727	8	11	2	0.571	32	upagīti	vidyut-chandas	na kaścitkasyacinmitraṃ na kaścitkasyacidripuḥ
3188	Saying 3188	0.4676	0.7309	0.1667	10	12	2	0.571	32	anuṣṭubh	syllable-heuristic	na kaścitkasyacinmitraṃ na kaścitkasyacidripuḥ
3189	Saying 3189	0.5051	0.7721	0.2	8	10	2	0.429	32	anuṣṭubh	syllable-heuristic	na kaścitkasyacinmitraṃ na kaścitkasyacidripuḥ
3190	Saying 3190	0.4602	0.5895	0.3125	11	16	3	0.667	32	anuṣṭubh	syllable-heuristic	na kaścidapi jānāti kiṃ kasya śvo bhaviṣyati
3191	Saying 3191	0.5228	0.8163	0.1875	13	16	6	0.308	44		unresolved	na kasyacitkaścidiha svabhāvādbhavatyudāro 'bhimataḥ khalo v
3192	Saying 3192	0.5115	0.6466	0.3571	9	14	3	0.636	32	upagīti	vidyut-chandas	na kāmānanurudhyeta duḥkhaṃ kāmeṣu vai ratiḥ
3193	Saying 3193	0.5532	0.9027	0.1538	11	13	3	0.125	32	anuṣṭubh	syllable-heuristic	na kālaḥ kālamatyeti na kālaḥ parihīyate
3194	Saying 3194	0.5507	0.8137	0.25	12	16	2	0.308	32	anuṣṭubh	syllable-heuristic	na kālasya priyaḥ kaścinna dveṣyaḥ kurusattama
3195	Saying 3195	0.5486	0.6602	0.4211	11	19	2	0.636	32	upagīti	vidyut-chandas	na kālasyāsti bandhutvaṃ na heturna parākramaḥ
3196	Saying 3196	0.4876	0.8169	0.1111	8	9	3	0.375	32	anuṣṭubh	syllable-heuristic	na kālo daṇḍamudyamya śiraḥ kṛntati kasyacit
3197	Saying 3197	0.3386	0.6349	0.0	14	14	2	0.667	32	anuṣṭubh	syllable-heuristic	na kāṣṭhe vidyate devo na pāṣāṇe na mṛnmaye
3198	Saying 3198	0.5476	0.7643	0.3	7	10	3	0.625	31		unresolved	na kintkvicidastīha vastvasādhyaṃ vipaścitām
3199	Saying 3199	0.5544	0.8061	0.2667	11	15	5	0.364	32	anuṣṭubh	syllable-heuristic	na kiñcitsahasā kāryaṃ kāryaṃ kāryavidā kvacit
3200	Saying 3200	0.4923	0.8558	0.0769	12	13	4	0.2	32	anuṣṭubh	syllable-heuristic	na kiṃ dadyānna kiṃ kuryātstrībhirabhyarthito naraḥ
3201	Saying 3201	0.4807	0.6679	0.2667	11	15	3	0.583	32	anuṣṭubh	syllable-heuristic	na kuryātparadārecchāṃ viśvāsaṃ strīṣu varjñayet
3202	Saying 3202	0.4579	0.7336	0.1429	12	14	3	0.625	32	anuṣṭubh	syllable-heuristic	na kuryānnaranāthasya yoṣidbhiḥ saha saṅgatim
3203	Saying 3203	0.4626	0.7327	0.1538	11	13	3	0.556	32	anuṣṭubh	syllable-heuristic	na kulaṃ vṛttahīnasya pramāṇamiti me matiḥ
3204	Saying 3204	0.4436	0.7735	0.0667	14	15	5	0.444	32	anuṣṭubh	syllable-heuristic	na kulaṃ na kṛtaṃ vidyā na dattaṃ nāpi saṅgrahaḥ
3205	Saying 3205	0.3886	0.5228	0.2353	13	17	2	0.667	32	anuṣṭubh	syllable-heuristic	na kṛtasya ca kartuśca sakhyaṃ sandhīyate punaḥ
3206	Saying 3206	0.4443	0.833	0.0	10	10	4	0.286	32	anuṣṭubh	syllable-heuristic	na kecidīśate brahmansvayaṅgrāhasya sattama
3207	Saying 3207	0.5312	0.8086	0.2143	11	14	3	0.4	32	anuṣṭubh	syllable-heuristic	na ke lobhaṃ samutpādyu jihvayā snigdhadīrghayā
3208	Saying 3208	0.5558	0.6483	0.45	11	20	2	0.833	32	anuṣṭubh	syllable-heuristic	na kevalaṃ manuṣyeṣu daivaṃ deveṣvapi prabhuḥ
3209	Saying 3209	0.5955	0.7521	0.4167	14	24	2	0.417	48	vaṃśastha	vidyut-chandas	na kokilānāmiva mañju guñjitaṃ na laghvalāsyāni gatāni haṃsa
3210	Saying 3210	0.4438	0.7648	0.0769	12	13	4	0.5	32	anuṣṭubh	syllable-heuristic	na kauśalānna sauhārdānnṛpo vākye pravartate
3211	Saying 3211	0.5558	0.6594	0.4375	9	16	0	0.909	32	anuṣṭubh	syllable-heuristic	nakraḥ svasthānamāsādya gajendramapi karṣati
3212	Saying 3212	0.4278	0.8021	0.0	10	10	5	0.444	32	anuṣṭubh	syllable-heuristic	nakṣatrabhūṣaṇaṃ candro nārīṇāṃ bhūṣaṇaṃ patiḥ
3213	Saying 3213	0.4563	0.617	0.2727	16	22	1	0.917	32	anuṣṭubh	syllable-heuristic	na kṣudhā pīḍyate yastu nidrayā na kadā ca na
3214	Saying 3214	0.5131	0.7871	0.2	12	15	3	0.286	32	anuṣṭubh	syllable-heuristic	nakhināṃ ca nadīnāṃ ca śṛṅgiṇāṃ śastrapāṇinām
3215	Saying 3215	0.4015	0.6856	0.0769	12	13	2	0.571	32	anuṣṭubh	syllable-heuristic	na gajānāṃ sahasreṇa na lakṣeṇa ca vājinām
3216	Saying 3216	0.4726	0.6361	0.2857	10	14	2	0.6	32	anuṣṭubh	syllable-heuristic	na gaṇasyāgrato gacchetsiddhe kārye samaṃ phalam
3217	Saying 3217	0.5265	0.7759	0.2414	22	29	9	0.45	67		unresolved	na gamyo mantrāṇāṃ na ca bhavati bhaiṣajyaviṣayo
3218	Saying 3218	0.4941	0.7806	0.1667	15	18	6	0.462	32	anuṣṭubh	syllable-heuristic	nagarastho vanastho vā pāyo vā yadi vā śuciḥ
3219	Saying 3219	0.4724	0.6283	0.2941	12	17	3	0.769	32	anuṣṭubh	syllable-heuristic	na garvaṃ kurute māne nāpamānena tapyate
3220	Saying 3220	0.4874	0.6222	0.3333	8	12	3	0.667	32	anuṣṭubh	syllable-heuristic	na gṛhaṃ gṛhamityāhurgṛhiṇī gṛhamucyate
3221	Saying 3221	0.492	0.5944	0.375	10	16	1	0.818	32	anuṣṭubh	syllable-heuristic	na gṛhāṇi na vastrāṇi na prākārastiraskriyā
3222	Saying 3222	0.4905	0.8572	0.0714	13	14	5	0.333	44	viparītākhyānikī	vidyut-chandas	na gopradānaṃ na mahīpradānaṃ nānnapradānaṃ hi tathā pradhān
3223	Saying 3223	0.4601	0.7082	0.1765	14	17	1	0.636	41		unresolved	na ca gandhavahena cumbitā na ca pītā madhupena mallikā
3224	Saying 3224	0.5622	0.7138	0.3889	11	18	3	0.455	32	anuṣṭubh	syllable-heuristic	na ca cchidraṃ vinā śatrurdevānāmapi sidhyati
3225	Saying 3225	0.4683	0.7141	0.1875	13	16	2	0.625	32	anuṣṭubh	syllable-heuristic	na candreṇa na cauṣadhyā na sūryeṇa na vahninā
3226	Saying 3226	0.445	0.7094	0.1429	18	21	6	0.533	49		unresolved	na ca prasadaḥ satpuruṣeṣu mogho na cāpyartho na cāpyartho n
3227	Saying 3227	0.5147	0.7707	0.2222	21	27	6	0.389	60	malinī	vidyut-chandas	na ca phalati vikarmā jīvaloke na daivaṃ
3228	Saying 3228	0.5396	0.6514	0.4118	10	17	3	0.643	32	anuṣṭubh	syllable-heuristic	na ca bhāryasamaṃ kiñcidvidyate bhiṣajāṃ matam
3229	Saying 3229	0.4714	0.8324	0.0588	16	17	3	0.375	32	anuṣṭubh	syllable-heuristic	na ca mātā pita yāti na ca bhrātā sahodaraḥ
3230	Saying 3230	0.4816	0.7487	0.1765	14	17	4	0.692	33		unresolved	na ca rātrau sukhaṃ śete sasarpa iva veśamani
3231	Saying 3231	0.5356	0.7417	0.3	14	20	1	0.556	32	anuṣṭubh	syllable-heuristic	na ca vidyāsamo bandharna ca vyādhisamo ripuḥ
3232	Saying 3232	0.4808	0.9015	0.0	12	12	4	0.333	32	anuṣṭubh	syllable-heuristic	na ca śatruravajñeyo durbalo 'pi balīyasā
3233	Saying 3233	0.5203	0.6838	0.3333	10	15	2	0.6	31		unresolved	na cāpi vairaṃ vaireṇa keśava vyupaśāmyati
3234	Saying 3234	0.4898	0.7434	0.2	12	15	3	0.667	32	anuṣṭubh	syllable-heuristic	na cāsannena vastavyaṃ savaire vardhite ripau
3235	Saying 3235	0.5135	0.7129	0.2857	10	14	4	0.455	32	anuṣṭubh	syllable-heuristic	na cāsāṃ mucyate kaścitpuruṣo hastamāgataḥ
3236	Saying 3236	0.55	0.7813	0.2857	10	14	3	0.364	32	anuṣṭubh	syllable-heuristic	naciraṃ pāparkamāṇaḥ krūrā lokajugupsitāḥ
3237	Saying 3237	0.3808	0.5265	0.2143	11	14	1	0.889	32	anuṣṭubh	syllable-heuristic	naciraṃ mama tāpāya tava yātrā bhaviṣyati
3238	Saying 3238	0.5085	0.9535	0.0	8	8	5	0.125	32	anuṣṭubh	syllable-heuristic	nacirātprāpyate loke pāpānāṃ karmaṇāṃ phalam
3239	Saying 3239	0.5323	0.8139	0.2105	15	19	5	0.3	44	viparītākhyānikī	vidyut-chandas	na corahāryā na ca rājahāryā na bhrātṛhāryā na ca bandhuhāry
3240	Saying 3240	0.5223	0.8249	0.1765	14	17	6	0.3	44		unresolved	na caurahāryaṃ na ca rājahāryaṃ videśayāne na ca bhārakāri
3241	Saying 3241	0.4408	0.6078	0.25	9	12	1	0.778	32	anuṣṭubh	syllable-heuristic	na jātu kāmaḥ kāmānāmupabhogena śāmyati
3242	Saying 3242	0.4758	0.6588	0.2667	11	15	3	0.5	32	anuṣṭubh	syllable-heuristic	na jātu gacchedviśvāsaṃ sandhito 'pi hi buddhimān
3243	Saying 3243	0.6117	0.6656	0.55	9	20	2	0.769	32	anuṣṭubh	syllable-heuristic	na jātu śamanaṃ yasya tejastejasvitejasām
3244	Saying 3244	0.4455	0.7624	0.0833	11	12	3	0.4	30		unresolved	na jātvadakṣo nṛpatiḥ prajāḥ śaknoti rakṣitum
3245	Saying 3245	0.5782	0.7196	0.4167	7	12	2	0.667	33		unresolved	na jānapadikaṃ duḥkhamekaḥ śocitumarhati
3246	Saying 3246	0.499	0.6268	0.3529	11	17	2	0.727	32	anuṣṭubh	syllable-heuristic	na jāne saṃmukhāyāte priyāṇi vadati priye
3247	Saying 3247	0.3791	0.7109	0.0	9	9	3	0.571	32	anuṣṭubh	syllable-heuristic	na jāyate mriyate vā kvacitkiñcitkadācana
3248	Saying 3248	0.4968	0.7032	0.2609	17	23	4	0.615	48		unresolved	na ṭiṭṭibho gacchati haṃsalīlayā na vāyaso garjati kokilasva
3249	Saying 3249	0.6208	0.8037	0.4118	10	17	2	0.444	32	anuṣṭubh	syllable-heuristic	na tacchastrairna nāgendrairna hayairna padātibhiḥ
3250	Saying 3250	0.5135	0.8315	0.15	17	20	6	0.364	44		unresolved	na tajjalaṃ yanna sucārupaṅkajaṃ tadyadalīnaṣaṭpadam
3251	Saying 3251	0.5579	0.7545	0.3333	10	15	3	0.444	32	anuṣṭubh	syllable-heuristic	na tatkuryādasistīkṣṇaḥ sarpo vā vyāhataḥ padā
3252	Saying 3252	0.6011	0.8088	0.3636	14	22	4	0.364	48		unresolved	na tattaredyasya na pāramuttarenna taddharedyatpunarāharetpa
3253	Saying 3253	0.5383	0.6593	0.4	9	15	1	0.667	33		unresolved	na tatparasya sandadhyātpratikūlaṃ yadā tamanaḥ
3254	Saying 3254	0.4218	0.6268	0.1875	13	16	2	0.7	32	anuṣṭubh	syllable-heuristic	na tatra tiṣṭhati bhrātā na pitānyo 'pi vā janaḥ
3255	Saying 3255	0.5522	0.8478	0.2143	11	14	3	0.286	32	upagīti	vidyut-chandas	na tatsvarge 'pi saukhyāṃ syāddivyasparśanaśobhane
3256	Saying 3256	0.4545	0.8522	0.0	11	11	4	0.25	32	anuṣṭubh	syllable-heuristic	na tathā tapyate viddhaḥ pumānbaṇaiḥ sumarmagaiḥ
3257	Saying 3257	0.5046	0.7274	0.25	12	16	0	0.556	32	anuṣṭubh	syllable-heuristic	na tathā bādhyate loke prakṛtyā nirdhano janaḥ
3258	Saying 3258	0.5341	0.8985	0.1176	15	17	5	0.273	38	āryā	vidyut-chandas	na tathā ripurna śastraṃ na viṣaṃ nahi dāruṇo mahāvyādhiḥ
3259	Saying 3259	0.4912	0.5845	0.3846	8	13	2	0.6	32	anuṣṭubh	syllable-heuristic	na tathā vaktumicchanti kalyāṇānpuruṣe guṇān
3260	Saying 3260	0.5024	0.942	0.0	11	11	4	0.167	37		unresolved	na tathā śaśī na salilaṃ na candanaraso na śītalacchāyā
3261	Saying 3261	0.5015	0.7458	0.2222	7	9	2	0.667	32	anuṣṭubh	syllable-heuristic	na tathotthāpyate grāvā pāṇibhirdāruṇā yathā
3262	Saying 3262	0.4694	0.7051	0.2	8	10	2	0.571	32	anuṣṭubh	syllable-heuristic	na tadasti jagatyasminyaddhanena na sidhyati
3263	Saying 3263	0.5696	0.7348	0.381	13	21	3	0.538	46		unresolved	na tadbalaṃ yanmṛdunā virudhyate sūkṣmo hi dharmastarasā sev
3264	Saying 3264	0.5036	0.8568	0.1	9	10	4	0.2	32	anuṣṭubh	syllable-heuristic	na tadbhuktaṃ na tatpītaṃ na tatsuptaṃ na tadgatam
3265	Saying 3265	0.5879	0.7799	0.3684	12	19	4	0.6	44		unresolved	na tanmitraṃ yasya kopādbibheti yadvā mitraṃ śaṅkitenopacary
3266	Saying 3266	0.5508	0.7753	0.2941	12	17	2	0.444	32	anuṣṭubh	syllable-heuristic	na talloke dravyamasti yallokaṃ pratipūrayet
3267	Saying 3267	0.5066	0.7977	0.1739	19	23	5	0.333	47		unresolved	na tasya bījaṃ rohati rohakāle na sya varṣaṃ varṣati varṣakā
3268	Saying 3268	0.5456	0.6063	0.4762	11	21	1	0.692	32	upagīti	vidyut-chandas	na tādṛgjāyate saukhyamapiṃ svarge śarīriṇām
3269	Saying 3269	0.5729	0.6992	0.4286	12	21	3	0.625	44		unresolved	na tādṛśīṃ prītimupaiti nārī vicitraśayyāśayitāpi kāmam
3270	Saying 3270	0.4831	0.7215	0.2105	15	19	3	0.5	46		unresolved	na tānsutīrthaistapasā ca lokānsvargaiṣiṇo dānaśataiḥ suvitt
3271	Saying 3271	0.5285	0.7965	0.2222	14	18	5	0.364	32	anuṣṭubh	syllable-heuristic	na tāsāṃ rakṣaṇaṃ śakyaṃ kartuṃ puṃsā kathaṃ ca na
3272	Saying 3272	0.4319	0.6848	0.1429	12	14	2	0.8	32	anuṣṭubh	syllable-heuristic	na tṛptiḥ priyalābhe 'sti tṛṣṇā nādbhiḥ praśamyati
3273	Saying 3273	0.4404	0.7228	0.1176	15	17	2	0.667	43		unresolved	na tṛpti jantordhanasañcayasya na paṇḍite tṛpti subhāṣitānām
3274	Saying 3274	0.5734	0.7147	0.4118	20	34	5	0.72	67		unresolved	na tejastejasvī prasṛtamapareṣāṃ prasahate
3275	Saying 3275	0.3805	0.5967	0.1333	13	15	3	0.7	33		unresolved	na tena vṛddho bhavati yenāsya palitaṃ śiraḥ
3276	Saying 3276	0.3861	0.6692	0.0625	15	16	5	0.583	33		unresolved	na tena sthaviro bhavati yenāsya palitaṃ śiraḥ
3277	Saying 3277	0.4934	0.6335	0.3333	10	15	3	0.583	32	anuṣṭubh	syllable-heuristic	na tebhyo 'bhyadhikāḥ santaḥ santi satpuruṣavrataiḥ
3278	Saying 3278	0.5851	0.7082	0.4444	10	18	3	0.5	32	anuṣṭubh	syllable-heuristic	na tvātmanaḥ santradānaṃ dhanaratnavadiṣyate
3279	Saying 3279	0.4361	0.5261	0.3333	10	15	1	0.833	32	anuṣṭubh	syllable-heuristic	na tvevātmāvamantavyaḥ puruṣeṇa kadā ca na
3280	Saying 3280	0.4973	0.7266	0.2353	13	17	3	0.556	32	anuṣṭubh	syllable-heuristic	na dadāti ca yaḥ sākṣyaṃ jānannapi narādhamaḥ
3281	Saying 3281	0.538	0.6684	0.3889	11	18	2	0.727	32	anuṣṭubh	syllable-heuristic	na daridro vasumato nāvidvānviduṣaḥ sakhā
3282	Saying 3282	0.4436	0.7734	0.0667	14	15	4	0.556	32	anuṣṭubh	syllable-heuristic	na dātuṃ nopabhoktuṃ vā śaknoti kṛpaṇaḥ śriyam
3283	Saying 3283	0.3448	0.5371	0.125	14	16	0	1.0	32	anuṣṭubh	syllable-heuristic	na dānena na mānena nārjavena na sevayā
3284	Saying 3284	0.5067	0.8471	0.1176	15	17	5	0.4	32	anuṣṭubh	syllable-heuristic	na dānena vinā kīrtirna dānaṃ kamalāṃ vinā
3285	Saying 3285	0.5185	0.5347	0.5	8	16	2	0.8	32	anuṣṭubh	syllable-heuristic	na dānaiḥ śudhyate nārī nopavāsaśatairapi
3286	Saying 3286	0.5173	0.6574	0.3571	9	14	1	0.75	32	upagīti	vidyut-chandas	na dānaiḥ śudhyate nārī nopavāsaśatairapi
3287	Saying 3287	0.4468	0.7648	0.0833	11	12	5	0.333	32	anuṣṭubh	syllable-heuristic	na diṣṭamabhyatikrāntuṃ śakyaṃ bhūtena kenacit
3288	Saying 3288	0.5243	0.8241	0.1818	9	11	5	0.375	29		unresolved	nadīkūlaṃ yathā vṛkṣaṃ vā śakyniryathā
3289	Saying 3289	0.4085	0.766	0.0	11	11	5	0.4	32	anuṣṭubh	syllable-heuristic	nadīkūle ca ye vṛkṣāḥ parahastagataṃ dhanam
3290	Saying 3290	0.5531	0.6481	0.4444	10	18	2	0.769	32	anuṣṭubh	syllable-heuristic	nadītīre ca ye vṛkṣāḥ parageheṣu kāminī
3291	Saying 3291	0.4421	0.6745	0.1765	14	17	3	0.667	32	anuṣṭubh	syllable-heuristic	nadītire ca ye bṛkṣā yā ca nārī nirāśrayā
3292	Saying 3292	0.4761	0.776	0.1333	13	15	4	0.5	32	anuṣṭubh	syllable-heuristic	nadīnāṃ ca kulānāṃ ca munīnāṃ ca mahātmanām
3293	Saying 3293	0.4305	0.71	0.1111	8	9	3	0.571	32	anuṣṭubh	syllable-heuristic	nadīnārīnarendrāṇāṃ nīcagāyanayoginām
3294	Saying 3294	0.4781	0.7215	0.2	8	10	3	0.571	32	anuṣṭubh	syllable-heuristic	nadīrghadarśino yasya mantriṇaḥ syurmahīpateḥ
3295	Saying 3295	0.5852	0.757	0.3889	11	18	3	0.6	44		unresolved	na durjanaḥ sajjanatāmupaiti bahuprakāraiḥ pariṣevyamāṇaḥ
3296	Saying 3296	0.5319	0.719	0.3182	15	22	2	0.583	48		unresolved	na durjano vairamiti prakupyati na sādhurevaṃ sukṛtena tuṣya
3297	Saying 3297	0.5716	0.8843	0.2143	11	14	5	0.333	32	anuṣṭubh	syllable-heuristic	na duṣyatyanilo nāgnirna suvarṇaṃ na codadhiḥ
3298	Saying 3298	0.5716	0.7801	0.3333	8	12	4	0.5	32	anuṣṭubh	syllable-heuristic	na dṛṣṭapūrvaṃ pratyakṣaṃ paralokaṃ vidurbudhāḥ
3299	Saying 3299	0.4689	0.6917	0.2143	11	14	2	0.625	30		unresolved	nadebhyo 'pi hradebhyo 'pi pibantyanye vayaḥ payaḥ
3300	Saying 3300	0.6151	0.8408	0.3571	9	14	3	0.286	32	anuṣṭubh	syllable-heuristic	na devakanyakā nāpi gandharvakulasaṃbhavā
3301	Saying 3301	0.6071	0.8295	0.3529	11	17	2	0.375	44		unresolved	na devatīrthairna parākrameṇa na mantratantrairna suvarṇadān
3302	Saying 3302	0.4479	0.7052	0.1538	11	13	2	0.545	32	anuṣṭubh	syllable-heuristic	na devā daṇḍamādāya rakṣanti paśupālavat
